idsensore,tipologia,unit_dimisura,idstazione,nomestazione,quota,provincia,datastart,storico,cgb_nord,cgb_est,lng,lat,location,:@computed_region_af5v_nc64,datastop
14665,Temperatura,°C,1383,Sarezzo v.della Fonte,290,BS,2012-11-02T00:00:00.000,N,5057824,592468,10.18709620,45.66779897,"{'type': 'Point', 'coordinates': [10.1870962, 45.66779897]}",2,
53,Temperatura,°C,28,Chiesa in Valmalenco Alpe Entova,1905,SO,1989-10-28T00:00:00.000,N,5130098,564213,9.83412892,46.32141817,"{'type': 'Point', 'coordinates': [9.83412892, 46.32141817]}",7,
2084,Radiazione Globale,W/m²,106,Varzi Nivione,500,PV,2003-09-12T00:00:00.000,N,4961571,514194,9.17949163,44.80739989,"{'type': 'Point', 'coordinates': [9.17949163, 44.80739989]}",6,
5917,Temperatura,°C,614,Rodano v.Turati,112,MI,1999-01-01T00:00:00.000,N,5035511,527631,9.35349644,45.47258192,"{'type': 'Point', 'coordinates': [9.35349644, 45.47258192]}",8,
14405,Radiazione Globale,W/m²,1365,Bione,911,BS,2012-11-18T00:00:00.000,N,5057931,603395,10.32736288,45.66721826,"{'type': 'Point', 'coordinates': [10.32736288, 45.66721826]}",2,
8135,Precipitazione,mm,874,Sarnico v. Roma,197,BG,2001-04-12T00:00:00.000,N,5057377,574538,9.95688896,45.66594103,"{'type': 'Point', 'coordinates': [9.95688896, 45.66594103]}",1,
14554,Direzione Vento,°,1376,Puegnago del Garda,291,BS,2013-04-19T00:00:00.000,N,5048460,617051,10.50033090,45.57983780,"{'type': 'Point', 'coordinates': [10.5003309, 45.5798378]}",2,
8030,Umidità Relativa,%,848,Livigno La Vallaccia,2660,SO,1993-09-11T00:00:00.000,N,5147768,591251,10.18873661,46.47730866,"{'type': 'Point', 'coordinates': [10.18873661, 46.47730866]}",7,
18298,Livello Idrometrico,cm,1869,Sorico Ponte del Passo,201,CO,2018-11-08T00:00:00.000,N,5113409,531290,9.40536414,46.17353887,"{'type': 'Point', 'coordinates': [9.40536414, 46.17353887]}",7,
11749,Velocità Vento,m/s,136,Persico Dosimo,44,CR,1994-05-14T00:00:00.000,N,5003424,582100,10.04494440,45.17951839,"{'type': 'Point', 'coordinates': [10.0449444, 45.17951839]}",4,
14317,Temperatura,°C,823,Piazza Brembana vivaio,510,BG,2012-10-21T00:00:00.000,N,5088280,552145,9.67277767,45.94611233,"{'type': 'Point', 'coordinates': [9.67277767, 45.94611233]}",1,
56,Temperatura,°C,33,Lanzada Ganda,988,SO,1989-11-10T00:00:00.000,N,5124452,568154,9.88450500,46.27022400,"{'type': 'Point', 'coordinates': [9.884505, 46.270224]}",7,
14141,Precipitazione,mm,1330,Olgiate Comasco v.Repubblica,400,CO,2016-06-08T00:00:00.000,N,5068834,497872,8.97262961,45.77306208,"{'type': 'Point', 'coordinates': [8.97262961, 45.77306208]}",3,
10552,Umidità Relativa,%,554,Saronno v.Santuario,212,VA,2010-07-06T00:00:00.000,N,5052646,502058,9.02640138,45.62735705,"{'type': 'Point', 'coordinates': [9.02640138, 45.62735705]}",3,
10661,Umidità Relativa,%,1898,Valganna Mondonico,665,VA,2020-05-18T00:00:00.000,N,5084612,485317,8.81066630,45.91491984,"{'type': 'Point', 'coordinates': [8.8106663, 45.91491984]}",3,
2147,Umidità Relativa,%,111,Cassina Valsassina Moggio,1234,LC,2002-01-01T00:00:00.000,N,5084512,538583,9.49750222,45.91309369,"{'type': 'Point', 'coordinates': [9.49750222, 45.91309369]}",5,
14171,Precipitazione,mm,1341,Bosisio Parini Imbarcadero,266,LC,2012-10-27T00:00:00.000,N,5072258,522295,9.28691933,45.80353008,"{'type': 'Point', 'coordinates': [9.28691933, 45.80353008]}",5,
2626,Precipitazione,mm,214,Bigarello,15,MN,2009-11-25T00:00:00.000,N,5005622,648246,10.88713700,45.18849864,"{'type': 'Point', 'coordinates': [10.887137, 45.18849864]}",4,
18267,Livello Idrometrico,cm,1867,Pralboino SP64,44,BS,2018-08-31T00:00:00.000,N,5013473,594870,10.20935956,45.26835251,"{'type': 'Point', 'coordinates': [10.20935956, 45.26835251]}",2,
14724,Precipitazione,mm,1545,San Siro Alpe Rescascìa,1285,CO,2014-12-30T00:00:00.000,N,5102069,518430,9.23833270,46.07194520,"{'type': 'Point', 'coordinates': [9.2383327, 46.0719452]}",7,
14651,Direzione Vento,°,1382,Veddasca Monte Cadrigna,1302,VA,2013-07-19T00:00:00.000,N,5102054,482122,8.76881513,46.07182708,"{'type': 'Point', 'coordinates': [8.76881513, 46.07182708]}",3,
22023,Temperatura,°C,1891,Porto Valtravaglia San Michele,875,VA,2020-01-30T00:00:00.000,N,5087930,477812,8.71373858,45.94458167,"{'type': 'Point', 'coordinates': [8.71373858, 45.94458167]}",3,
14218,Umidità Relativa,%,1343,Lanzada Passo Marinelli,3032,SO,2012-10-13T00:00:00.000,N,5133321,570414,9.91515411,46.34981046,"{'type': 'Point', 'coordinates': [9.91515411, 46.34981046]}",7,
14310,Livello Idrometrico,cm,1351,Salerano sul Lambro SP115,74,LO,2012-11-16T00:00:00.000,N,5016386,529850,9.38073919,45.30034622,"{'type': 'Point', 'coordinates': [9.38073919, 45.30034622]}",8,
22022,Precipitazione,mm,1891,Porto Valtravaglia San Michele,875,VA,2020-01-30T00:00:00.000,N,5087930,477812,8.71373858,45.94458167,"{'type': 'Point', 'coordinates': [8.71373858, 45.94458167]}",3,
8195,Precipitazione,mm,886,Vigevano SS494,94,PV,2003-02-18T00:00:00.000,N,5020886,490573,8.87967586,45.34142636,"{'type': 'Point', 'coordinates': [8.87967586, 45.34142636]}",6,
8112,Livello Idrometrico,cm,818,Gera Lario Fuentes,199,CO,1998-01-01T00:00:00.000,N,5110832,531836,9.41227503,46.15033242,"{'type': 'Point', 'coordinates': [9.41227503, 46.15033242]}",7,
6819,Precipitazione,mm,656,Gambara v.Parma,47,BS,1990-01-01T00:00:00.000,N,5011493,601945,10.29913000,45.24955194,"{'type': 'Point', 'coordinates': [10.29913, 45.24955194]}",2,
2498,Umidità Relativa,%,137,Rivolta d'Adda Ist. Spallanzani,102,CR,1993-06-09T00:00:00.000,N,5032417,540720,9.52068901,45.44409052,"{'type': 'Point', 'coordinates': [9.52068901, 45.44409052]}",4,
10556,Radiazione Globale,W/m²,554,Saronno v.Santuario,212,VA,2010-07-06T00:00:00.000,N,5052646,502058,9.02640138,45.62735705,"{'type': 'Point', 'coordinates': [9.02640138, 45.62735705]}",3,
2089,Precipitazione,mm,106,Varzi Nivione,500,PV,2001-05-15T00:00:00.000,N,4961571,514194,9.17949163,44.80739989,"{'type': 'Point', 'coordinates': [9.17949163, 44.80739989]}",6,
8196,Temperatura,°C,886,Vigevano SS494,94,PV,2003-02-18T00:00:00.000,N,5020886,490573,8.87967586,45.34142636,"{'type': 'Point', 'coordinates': [8.87967586, 45.34142636]}",6,
14385,Radiazione Globale,W/m²,1360,Clusone SP 671,564,BG,2012-11-14T00:00:00.000,N,5081243,572409,9.93314133,45.88094706,"{'type': 'Point', 'coordinates': [9.93314133, 45.88094706]}",1,
22576,Temperatura,°C,1955,Magasa Malga Corva,1244,BS,2023-06-01T00:00:00.000,N,5070236,626539,0.00000000,0.00000000,"{'type': 'Point', 'coordinates': [0, 0]}",,
9308,Precipitazione,mm,646,Como Villa Gallia,201,CO,1999-01-01T00:00:00.000,N,5073500,505203,9.06697886,45.81504217,"{'type': 'Point', 'coordinates': [9.06697886, 45.81504217]}",3,
17578,Livello Idrometrico,cm,1881,Mezzana Bigli Passerella,76,PV,2018-12-14T00:00:00.000,N,4990048,490350,8.87742568,45.06382594,"{'type': 'Point', 'coordinates': [8.87742568, 45.06382594]}",6,
6699,Umidità Relativa,%,642,Pavia v. Folperti,77,PV,2002-06-01T00:00:00.000,N,5004590,512932,9.16464919,45.19468231,"{'type': 'Point', 'coordinates': [9.16464919, 45.19468231]}",6,
2003,Velocità Vento,m/s,100,Milano Lambrate,120,MI,2001-06-29T00:00:00.000,N,5038171,520120,9.25751540,45.49677982,"{'type': 'Point', 'coordinates': [9.2575154, 45.49677982]}",8,
32360,Radiazione Globale,W/m²,833,Gerola Alta Pescegallo,1875,SO,2017-10-13T00:00:00.000,N,5097116,544202,9.57112074,46.02619690,"{'type': 'Point', 'coordinates': [9.57112074, 46.0261969]}",7,
11756,Velocità Vento,m/s,835,Valdisotto Oga S. Colombano,2300,SO,1992-01-01T00:00:00.000,N,5145272,600293,10.30596404,46.45356516,"{'type': 'Point', 'coordinates': [10.30596404, 46.45356516]}",7,
5870,Precipitazione,mm,564,Erba v. Battisti,279,CO,2009-07-01T00:00:00.000,N,5072803,517232,9.22177920,45.80857380,"{'type': 'Point', 'coordinates': [9.2217792, 45.8085738]}",3,
17518,Radiazione Globale,W/m²,1375,Varano Borghi,241,VA,2018-10-21T00:00:00.000,N,5068133,477631,8.71232365,45.76639371,"{'type': 'Point', 'coordinates': [8.71232365, 45.76639371]}",3,
14384,Precipitazione,mm,1360,Clusone SP 671,564,BG,2012-11-21T00:00:00.000,N,5081243,572409,9.93314133,45.88094706,"{'type': 'Point', 'coordinates': [9.93314133, 45.88094706]}",1,
2503,Direzione Vento,°,137,Rivolta d'Adda Ist. Spallanzani,102,CR,1993-06-09T00:00:00.000,N,5032417,540720,9.52068901,45.44409052,"{'type': 'Point', 'coordinates': [9.52068901, 45.44409052]}",4,
19403,Precipitazione,mm,1652,Tirano eliporto,481,SO,2016-12-07T00:00:00.000,N,5118967,591186,10.18226719,46.21817780,"{'type': 'Point', 'coordinates': [10.18226719, 46.2181778]}",7,
8094,Precipitazione,mm,832,Lanzada Palù,2151,SO,1992-01-01T00:00:00.000,N,5126972,568128,9.88452786,46.29290690,"{'type': 'Point', 'coordinates': [9.88452786, 46.2929069]}",7,
14072,Umidità Relativa,%,1325,Collio Memmo,1069,BS,2012-03-15T00:00:00.000,N,5073930,602209,10.31552778,45.81136111,"{'type': 'Point', 'coordinates': [10.31552778, 45.81136111]}",2,
11158,Umidità Relativa,%,1230,San Giacomo Filippo Lago Truzzo,2064,SO,2011-09-30T00:00:00.000,N,5134156,524616,9.31999148,46.36053879,"{'type': 'Point', 'coordinates': [9.31999148, 46.36053879]}",7,
9865,Radiazione Globale,W/m²,672,Cornale v.Libertà,74,PV,2005-07-29T00:00:00.000,N,4987406,493238,8.91415717,45.04008561,"{'type': 'Point', 'coordinates': [8.91415717, 45.04008561]}",6,
2187,Temperatura,°C,114,Landriano Cascina Marianna,88,PV,2005-09-29T00:00:00.000,N,5018600,520938,9.26715311,45.32059361,"{'type': 'Point', 'coordinates': [9.26715311, 45.32059361]}",6,
5856,Precipitazione,mm,595,Filago v.Don Milani,190,BG,1991-12-07T00:00:00.000,N,5053519,543342,9.55609572,45.63387247,"{'type': 'Point', 'coordinates': [9.55609572, 45.63387247]}",1,
19064,Velocità Vento,m/s,646,Como Villa Gallia,201,CO,2013-10-30T00:00:00.000,N,5073500,505203,9.06697886,45.81504217,"{'type': 'Point', 'coordinates': [9.06697886, 45.81504217]}",3,
14606,Temperatura,°C,1380,Tremezzo,309,CO,2013-04-18T00:00:00.000,N,5092705,516580,9.21405890,45.98771670,"{'type': 'Point', 'coordinates': [9.2140589, 45.9877167]}",7,
14783,Velocità Vento,m/s,1555,Manerba del Garda Dusano,73,BS,2017-05-09T00:00:00.000,N,5044545,622300,10.56663509,45.54370100,"{'type': 'Point', 'coordinates': [10.56663509, 45.543701]}",2,
19416,Umidità Relativa,%,1656,Casalmaggiore campo sportivo,26,CR,2017-03-28T00:00:00.000,N,4983484,611536,10.41506800,44.99604400,"{'type': 'Point', 'coordinates': [10.415068, 44.996044]}",4,
19389,Umidità Relativa,%,1650,Bormio eliporto,1172,SO,2016-09-29T00:00:00.000,N,5145365,604906,10.36603171,46.45370081,"{'type': 'Point', 'coordinates': [10.36603171, 46.45370081]}",7,
4017,Temperatura,°C,142,Caiolo,274,SO,2002-05-24T00:00:00.000,N,5111566,561195,9.79251888,46.15492316,"{'type': 'Point', 'coordinates': [9.79251888, 46.15492316]}",7,
11190,Umidità Relativa,%,846,Edolo Pantano d`Avio,2108,BS,2011-11-06T00:00:00.000,N,5114768,613679,10.47282844,46.17700799,"{'type': 'Point', 'coordinates': [10.47282844, 46.17700799]}",7,
8004,Precipitazione,mm,857,Santa Margherita di Staffora Passo del Giovà,1363,PV,1998-01-01T00:00:00.000,N,4947846,517168,9.21663743,44.68377850,"{'type': 'Point', 'coordinates': [9.21663743, 44.6837785]}",6,
19097,Velocità Vento,m/s,583,Bergamo v.Meucci,249,BG,2014-01-24T00:00:00.000,N,5059922,550116,9.64366225,45.69104400,"{'type': 'Point', 'coordinates': [9.64366225, 45.691044]}",1,
2112,Radiazione Globale,W/m²,108,Samolaco v.Vignola,206,SO,1998-07-24T00:00:00.000,N,5120369,532896,9.42666579,46.23610858,"{'type': 'Point', 'coordinates': [9.42666579, 46.23610858]}",7,
14567,Precipitazione,mm,1378,Tignale Oldesio,374,BS,2013-07-23T00:00:00.000,N,5065781,633895,10.72090630,45.73263930,"{'type': 'Point', 'coordinates': [10.7209063, 45.7326393]}",2,
5902,Precipitazione,mm,525,Corsico v.le Italia,119,MI,2002-03-29T00:00:00.000,N,5031403,507619,9.09741197,45.43611269,"{'type': 'Point', 'coordinates': [9.09741197, 45.43611269]}",8,
14348,Temperatura,°C,1359,Breno Lago Della Vacca,2410,BS,2012-12-09T00:00:00.000,N,5090337,611798,10.44272870,45.95749967,"{'type': 'Point', 'coordinates': [10.4427287, 45.95749967]}",7,
4035,Umidità Relativa,%,144,Madesimo Spluga,1915,SO,2000-11-19T00:00:00.000,N,5146513,526726,9.34812808,46.47166446,"{'type': 'Point', 'coordinates': [9.34812808, 46.47166446]}",7,
10382,Radiazione Globale,W/m²,706,Lecco v.Sora,272,LC,2008-07-31T00:00:00.000,N,5078987,531045,9.39995481,45.86375372,"{'type': 'Point', 'coordinates': [9.39995481, 45.86375372]}",5,
2459,Temperatura,°C,134,Corzano Bargnano,93,BS,1998-05-03T00:00:00.000,N,5031659,581271,10.03902737,45.43372847,"{'type': 'Point', 'coordinates': [10.03902737, 45.43372847]}",2,
12756,Umidità Relativa,%,1510,Monza v.Monte Generoso,173,MB,2020-11-25T00:00:00.000,N,5048372,519174,9.24580749,45.58862553,"{'type': 'Point', 'coordinates': [9.24580749, 45.58862553]}",5,
14131,Precipitazione,mm,1329,Lavena Ponte Tresa via della Boschiva,269,VA,2012-04-18T00:00:00.000,N,5090913,488398,8.85024227,45.97169030,"{'type': 'Point', 'coordinates': [8.85024227, 45.9716903]}",3,
14712,Precipitazione,mm,868,Lesmo Peregallo,180,MB,2014-10-13T00:00:00.000,N,5053558,523312,9.29910483,45.63518697,"{'type': 'Point', 'coordinates': [9.29910483, 45.63518697]}",5,
8172,Precipitazione,mm,877,Bovegno ponte Zigole,572,BS,2001-06-06T00:00:00.000,N,5070534,598195,10.26318272,45.78138436,"{'type': 'Point', 'coordinates': [10.26318272, 45.78138436]}",2,
3092,Livello Idrometrico,cm,1364,Orio Litta v.Francigena,63,LO,2013-03-25T00:00:00.000,N,5001496,541819,9.53209985,45.16572079,"{'type': 'Point', 'coordinates': [9.53209985, 45.16572079]}",8,
4066,Temperatura,°C,148,Arconate SMR,182,MI,2002-07-02T00:00:00.000,N,5043898,488082,8.84732669,45.54852147,"{'type': 'Point', 'coordinates': [8.84732669, 45.54852147]}",8,
9113,Precipitazione,mm,1221,Casnigo Campo Sportivo,502,BG,2004-02-18T00:00:00.000,N,5073453,567252,9.86559107,45.81136488,"{'type': 'Point', 'coordinates': [9.86559107, 45.81136488]}",1,
9101,Precipitazione,mm,1238,Val Masino S.Martino,943,SO,2000-02-21T00:00:00.000,N,5121068,548737,9.63217806,46.24144667,"{'type': 'Point', 'coordinates': [9.63217806, 46.24144667]}",7,
8169,Precipitazione,mm,820,Pisogne,842,BS,2001-11-21T00:00:00.000,N,5074267,589881,10.15694910,45.81611569,"{'type': 'Point', 'coordinates': [10.1569491, 45.81611569]}",7,
5897,Temperatura,°C,620,Milano v.Brera,122,MI,1990-03-19T00:00:00.000,N,5035365,514782,9.18911083,45.47165828,"{'type': 'Point', 'coordinates': [9.18911083, 45.47165828]}",8,
5987,Direzione Vento,°,583,Bergamo v.Meucci,249,BG,2000-09-25T00:00:00.000,N,5059922,550116,9.64366225,45.69104400,"{'type': 'Point', 'coordinates': [9.64366225, 45.691044]}",1,
8155,Precipitazione,mm,817,Pavia SS 35,71,PV,2000-05-04T00:00:00.000,N,5003026,511523,9.14666412,45.18062204,"{'type': 'Point', 'coordinates': [9.14666412, 45.18062204]}",6,
2008,Radiazione Globale,W/m²,100,Milano Lambrate,120,MI,2003-09-12T00:00:00.000,N,5038171,520120,9.25751540,45.49677982,"{'type': 'Point', 'coordinates': [9.2575154, 45.49677982]}",8,
8013,Temperatura,°C,833,Gerola Alta Pescegallo,1875,SO,1992-01-01T00:00:00.000,N,5097116,544202,9.57112074,46.02619690,"{'type': 'Point', 'coordinates': [9.57112074, 46.0261969]}",7,
14132,Umidità Relativa,%,1329,Lavena Ponte Tresa via della Boschiva,269,VA,2012-04-18T00:00:00.000,N,5090913,488398,8.85024227,45.97169030,"{'type': 'Point', 'coordinates': [8.85024227, 45.9716903]}",3,
8212,Temperatura,°C,903,Misinto,247,MB,2003-03-12T00:00:00.000,N,5056428,505172,9.06639475,45.66138472,"{'type': 'Point', 'coordinates': [9.06639475, 45.66138472]}",5,
19283,Umidità Relativa,%,1513,Introbio al bivio,574,LC,2018-06-22T00:00:00.000,N,5090402,534927,9.45079990,45.96630100,"{'type': 'Point', 'coordinates': [9.4507999, 45.966301]}",5,
6986,Precipitazione,mm,679,Valmadrera v.Pozzi,247,LC,2006-01-21T00:00:00.000,N,5076576,527307,9.35166247,45.84221272,"{'type': 'Point', 'coordinates': [9.35166247, 45.84221272]}",5,
2383,Direzione Vento,°,127,Casatenovo tetto,360,LC,2003-11-10T00:00:00.000,N,5060979,524066,9.30914481,45.70194614,"{'type': 'Point', 'coordinates': [9.30914481, 45.70194614]}",5,
2246,Umidità Relativa,%,117,Edolo Ist.Meneghini,699,BS,1998-01-01T00:00:00.000,N,5114436,602920,10.33339293,46.17572375,"{'type': 'Point', 'coordinates': [10.33339293, 46.17572375]}",7,
9116,Precipitazione,mm,1206,Cavaria con Premezzo v. Cantalupa,274,VA,2004-01-01T00:00:00.000,N,5059567,485026,8.80769797,45.68949617,"{'type': 'Point', 'coordinates': [8.80769797, 45.68949617]}",3,
17573,Temperatura,°C,1880,Lomello Cantona,84,PV,2018-12-05T00:00:00.000,N,4996463,484923,8.80829914,45.12147725,"{'type': 'Point', 'coordinates': [8.80829914, 45.12147725]}",6,
8010,Precipitazione,mm,835,Valdisotto Oga S. Colombano,2300,SO,1992-01-01T00:00:00.000,N,5145272,600293,10.30596404,46.45356516,"{'type': 'Point', 'coordinates': [10.30596404, 46.45356516]}",7,
11132,Direzione Vento,°,123,Cavenago d'Adda,67,LO,2011-09-04T00:00:00.000,N,5013018,544138,9.56265997,45.26927396,"{'type': 'Point', 'coordinates': [9.56265997, 45.26927396]}",8,
14668,Direzione Vento,°,1383,Sarezzo v.della Fonte,290,BS,2013-06-05T00:00:00.000,N,5057824,592468,10.18709620,45.66779897,"{'type': 'Point', 'coordinates': [10.1870962, 45.66779897]}",2,
5933,Precipitazione,mm,558,Busto Arsizio  Accam,206,VA,1998-12-05T00:00:00.000,N,5047718,487687,8.84216546,45.58289429,"{'type': 'Point', 'coordinates': [8.84216546, 45.58289429]}",3,
2612,Umidità Relativa,%,212,Canzo,1233,CO,2008-11-26T00:00:00.000,N,5077224,524701,9.31813681,45.84814356,"{'type': 'Point', 'coordinates': [9.31813681, 45.84814356]}",3,
6038,Direzione Vento,°,525,Corsico v.le Italia,119,MI,1999-11-02T00:00:00.000,N,5031403,507619,9.09741197,45.43611269,"{'type': 'Point', 'coordinates': [9.09741197, 45.43611269]}",8,
12757,Temperatura,°C,1511,Rescaldina,215,MI,2020-11-25T00:00:00.000,N,5050479,496327,8.95289668,45.60784534,"{'type': 'Point', 'coordinates': [8.95289668, 45.60784534]}",8,
9110,Precipitazione,mm,1234,Osnago,234,LC,2004-01-01T00:00:00.000,N,5058312,530261,9.38855728,45.67770650,"{'type': 'Point', 'coordinates': [9.38855728, 45.6777065]}",5,
11167,Velocità Vento,m/s,1230,San Giacomo Filippo Lago Truzzo,2064,SO,2011-10-02T00:00:00.000,N,5134156,524616,9.31999148,46.36053879,"{'type': 'Point', 'coordinates': [9.31999148, 46.36053879]}",7,
14536,Direzione Vento,°,1375,Varano Borghi,241,VA,2013-03-27T00:00:00.000,N,5068133,477631,8.71232365,45.76639371,"{'type': 'Point', 'coordinates': [8.71232365, 45.76639371]}",3,
14586,Precipitazione,mm,1379,Gargnano,984,BS,2015-07-15T00:00:00.000,N,5065317,625847,10.61740677,45.72996009,"{'type': 'Point', 'coordinates': [10.61740677, 45.72996009]}",2,
14732,Velocità Vento,m/s,857,Santa Margherita di Staffora Passo del Giovà,1363,PV,2014-12-29T00:00:00.000,N,4947846,517168,9.21663743,44.68377850,"{'type': 'Point', 'coordinates': [9.21663743, 44.6837785]}",6,
6163,Umidità Relativa,%,564,Erba v. Battisti,279,CO,2009-02-21T00:00:00.000,N,5072803,517232,9.22177920,45.80857380,"{'type': 'Point', 'coordinates': [9.2217792, 45.8085738]}",3,
14221,Temperatura,°C,1343,Lanzada Passo Marinelli,3032,SO,2012-10-13T00:00:00.000,N,5133321,570414,9.91515411,46.34981046,"{'type': 'Point', 'coordinates': [9.91515411, 46.34981046]}",7,
11746,Velocità Vento,m/s,129,Capo di Ponte v.Briscioli,362,BS,2003-01-16T00:00:00.000,N,5097875,603903,10.34250260,46.02656354,"{'type': 'Point', 'coordinates': [10.3425026, 46.02656354]}",7,
19334,Umidità Relativa,%,1551,Premana v.Luciani papa,910,LC,2015-07-08T00:00:00.000,N,5099899,532481,9.41987800,46.05190000,"{'type': 'Point', 'coordinates': [9.419878, 46.0519]}",5,
17003,Radiazione Globale,W/m²,1303,Cremona v.Gerre Borghi,36,CR,2011-09-20T00:00:00.000,N,4995675,584111,10.06924181,45.10954275,"{'type': 'Point', 'coordinates': [10.06924181, 45.10954275]}",4,
6815,Direzione Vento,°,656,Gambara v.Parma,47,BS,1990-01-01T00:00:00.000,N,5011493,601945,10.29913000,45.24955194,"{'type': 'Point', 'coordinates': [10.29913, 45.24955194]}",2,
12758,Umidità Relativa,%,1511,Rescaldina,215,MI,2020-11-25T00:00:00.000,N,5050479,496327,8.95289668,45.60784534,"{'type': 'Point', 'coordinates': [8.95289668, 45.60784534]}",8,
14282,Radiazione Globale,W/m²,1347,Barzio Piani di Bobbio,1713,LC,2012-10-14T00:00:00.000,N,5089669,538832,9.50113918,45.95949713,"{'type': 'Point', 'coordinates': [9.50113918, 45.95949713]}",5,
8170,Precipitazione,mm,819,Lozio,994,BS,2001-11-21T00:00:00.000,N,5093242,597570,10.25975254,45.98580874,"{'type': 'Point', 'coordinates': [10.25975254, 45.98580874]}",7,
2460,Umidità Relativa,%,134,Corzano Bargnano,93,BS,1998-05-03T00:00:00.000,N,5031659,581271,10.03902737,45.43372847,"{'type': 'Point', 'coordinates': [10.03902737, 45.43372847]}",2,
117,Altezza Neve,cm,58,Carona Lago Fregabolgia,1955,BG,2001-12-01T00:00:00.000,N,5097125,566799,9.86305936,46.02444861,"{'type': 'Point', 'coordinates': [9.86305936, 46.02444861]}",1,
