date,value,Wind,Rain,Temp,Humidity
2018-04-24,19.0,1.6433,0.0,21.4628,48.5903
2018-04-25,17.0,2.0594,0.0,21.4465,46.1042
2018-04-26,17.0,2.0162,0.0,20.988,54.2292
2018-04-27,16.0,1.5706,0.0,19.0465,57.3542
2018-04-28,19.0,1.2242,0.0,20.5317,55.6528
2018-04-29,18.0,1.7549,0.0,20.7795,56.5347
2018-04-30,8.0,2.9474,0.2,17.4494,44.1667
2018-05-01,6.0,1.9812,3.6,15.2296,53.3056
2018-05-02,6.0,1.7183,8.4,12.8547,84.7014
2018-05-03,14.0,1.2845,2.0,15.2144,85.9375
2018-05-04,13.0,1.2331,2.0,18.4828,75.0972
2018-05-05,13.0,1.2701,0.0,19.9703,65.1458
2018-05-06,17.0,1.456,0.0,22.0592,61.875
2018-05-07,14.0,1.632,0.0,20.6085,59.3403
2018-05-08,13.0,1.7428,8.2,20.5232,60.8403
2018-05-09,9.0,1.7665,3.4,17.7967,75.7708
2018-05-10,12.0,1.122,0.2,19.6083,62.2222
2018-05-18,12.0,1.2292,0.0,19.7906,57.5139
2018-05-19,11.0,1.4661,0.0,19.9974,56.7153
2018-05-20,8.0,1.9316,7.8,18.8092,67.6181
2018-05-21,11.0,1.5549,0.4,19.0713,66.3194
2018-05-22,17.0,0.9662,1.0,17.1717,80.2917
2018-05-23,11.0,0.9297,0.0,19.9688,68.1944
2018-05-24,14.0,1.4565,0.0,22.1494,59.0833
2018-05-25,16.0,1.2247,0.0,24.2269,51.2917
2018-05-26,22.0,1.369,0.0,24.8195,54.6597
2018-05-27,17.0,1.8338,0.0,24.7458,54.2083
2018-05-28,10.0,1.9003,14.2,21.7905,67.7847
2018-05-29,12.0,1.2731,4.2,22.2249,73.3333
2018-05-30,24.0,1.3673,4.2,22.9624,68.8194
2018-05-31,17.0,1.9524,0.2,22.1422,66.9444
2018-06-01,13.0,2.4562,0.0,22.3708,58.3264
2018-06-02,12.0,1.971,0.0,23.0812,58.1806
2018-06-03,11.0,1.5793,0.0,24.6575,51.7639
2018-06-04,15.0,1.4685,1.0,21.6538,72.6806
2018-06-05,13.0,1.964,0.2,22.6301,65.1667
2018-06-06,12.0,2.0781,0.0,22.9654,58.4375
2018-06-13,10.0,1.1675,8.6,20.9985,75.7847
2018-06-14,8.0,1.6842,0.8,23.0842,56.9375
2018-06-15,24.0,1.7647,0.0,23.812,52.3056
2018-06-16,13.0,1.2933,0.0,25.009,45.0069
2018-06-17,14.0,1.5182,0.0,26.0362,45.7778
2018-06-18,12.0,1.9615,0.4,25.824,48.6806
2018-06-19,16.0,1.3592,0.0,26.9261,46.6389
2018-06-20,14.0,1.2664,0.0,27.826,43.375
2018-06-21,18.0,1.9642,0.0,27.7094,46.0694
2018-06-22,14.0,2.064,0.0,25.5158,54.5764
2018-06-25,11.0,1.634,0.0,22.3073,50.6944
2018-06-26,10.0,1.6269,0.0,23.1782,42.9167
2018-06-27,15.0,1.7808,0.0,24.1475,41.1597
2018-06-28,10.0,1.9043,0.0,24.1557,39.2708
2018-06-29,12.0,1.5022,0.0,26.8022,35.9097
2018-06-30,15.0,2.1614,0.0,27.7369,40.5
2018-07-01,15.0,1.661,0.0,27.2061,50.2569
2018-07-02,15.0,1.6958,0.0,26.2214,54.0694
2018-07-03,12.0,1.8265,1.4,26.7162,50.5347
2018-07-04,10.0,1.6725,4.4,25.3254,63.0069
2018-07-05,9.0,1.9528,10.6,23.8224,65.5972
2018-07-06,10.0,1.4367,2.8,24.7531,58.2361
2018-07-07,12.0,1.1689,0.0,26.5472,51.4236
2018-07-08,11.0,1.2717,0.0,26.6666,48.7014
2018-07-09,14.0,1.6456,0.0,26.5978,44.7083
2018-07-10,15.0,1.7694,0.0,26.3166,48.8194
2018-07-11,12.0,1.748,0.0,22.6424,69.3194
2018-07-12,13.0,1.4956,0.0,23.8336,66.2361
2018-07-13,15.0,1.3899,0.0,26.2461,57.4306
2018-07-14,17.0,1.43,0.0,26.6917,56.8333
2018-07-15,15.0,1.4226,0.2,26.5317,55.9861
2018-07-16,11.0,2.0134,0.0,23.4659,65.9375
2018-07-17,14.0,1.6706,0.0,25.8497,56.3542
2018-07-18,16.0,1.721,0.0,27.9754,39.3681
2018-07-19,14.0,1.9088,0.0,27.8678,42.0139
2018-07-20,15.0,1.9933,2.4,26.4894,57.5347
2018-07-21,5.0,1.2824,15.0,21.6002,79.25
2018-07-22,8.0,1.3888,5.8,25.0918,58.2569
2018-07-23,11.0,1.7335,3.2,25.3506,61.4236
2018-07-24,14.0,1.7692,0.0,27.4894,49.9583
2018-07-25,15.0,1.4303,0.0,28.0625,47.1806
2018-07-26,19.0,1.4306,8.2,27.8253,56.4653
2018-07-27,12.0,1.5774,0.0,26.8061,59.9167
2018-07-28,15.0,1.695,0.0,27.2365,53.7083
2018-07-29,13.0,1.1984,0.0,27.4837,52.4236
2018-07-30,16.0,1.246,0.0,29.7678,48.9583
2018-07-31,17.0,1.3067,0.0,30.9808,46.6806
2018-08-01,18.0,1.9262,0.0,30.214,49.2708
2018-08-02,14.0,1.4108,0.0,29.0321,48.1458
2018-08-03,15.0,1.3618,0.0,29.7522,48.5625
2018-08-04,13.0,1.9826,0.2,29.1445,54.1389
2018-08-05,12.0,1.4229,0.0,30.1308,50.0972
2018-08-06,14.0,1.7506,0.0,30.1997,50.375
2018-08-07,12.0,2.1158,0.0,29.0919,45.4931
2018-08-08,16.0,1.7452,0.0,28.6274,51.6458
2018-08-11,12.0,1.5055,0.2,27.5576,53.1458
2018-08-12,13.0,1.3949,0.0,25.9251,60.6667
2018-08-13,11.0,1.3885,0.0,24.2207,64.7083
2018-08-14,10.0,0.966,0.0,24.1056,61.6389
2018-08-15,7.0,1.5201,3.8,25.0899,60.3125
2018-08-16,9.0,1.2995,0.0,26.3542,48.8194
2018-08-17,14.0,1.5498,0.0,27.0301,46.6736
2018-08-18,13.0,1.2815,0.0,27.7018,48.0139
2018-08-19,14.0,1.0583,0.0,28.0015,48.1944
2018-08-20,16.0,1.2521,0.0,28.8733,46.5972
2018-08-21,17.0,1.0906,0.0,28.684,43.8958
2018-08-22,19.0,1.0506,0.0,29.1929,43.8472
2018-08-23,21.0,1.4964,0.0,28.3572,47.0139
2018-08-24,14.0,1.7948,0.2,26.8218,51.8889
2018-08-25,9.0,1.7762,46.2,19.7131,92.5208
2018-08-26,6.0,1.3247,0.0,20.5003,66.9028
2018-08-27,7.0,1.314,0.0,21.4993,49.5972
2018-08-28,15.0,0.8788,0.0,24.0942,50.2361
2018-08-29,14.0,0.9805,0.0,25.2584,46.3125
2018-08-30,19.0,1.2806,0.0,25.684,52.0069
2018-08-31,10.0,1.9732,9.6,21.1117,73.8681
2018-09-01,6.0,1.0986,4.2,18.8751,80.5833
2018-09-02,7.0,1.0501,0.0,19.7127,71.0833
2018-09-03,9.0,1.089,0.0,21.3269,63.0139
2018-09-04,12.0,1.1583,0.0,22.7533,58.7639
2018-09-05,14.0,1.3043,0.0,23.6697,57.7292
2018-09-06,17.0,1.5756,1.8,22.9,63.1875
2018-09-07,13.0,0.9433,0.6,21.7001,71.0347
2018-09-08,16.0,1.089,0.0,24.0269,60.6111
2018-09-09,16.0,1.0983,0.0,24.4493,58.4931
2018-09-10,22.0,1.0725,0.0,25.3823,57.8125
2018-09-11,27.0,1.0721,0.0,25.999,58.0417
2018-09-12,25.0,1.2353,0.0,26.338,56.2153
2018-09-13,26.0,1.431,0.0,25.1067,58.9236
2018-09-14,16.0,1.3887,0.2,24.6425,61.2431
2018-09-15,24.0,0.9777,0.0,24.3728,64.7569
2018-09-16,24.0,1.2098,0.0,24.3951,62.2778
2018-09-17,20.0,1.3101,0.0,23.5958,64.6319
2018-09-18,26.0,0.8446,0.0,23.9881,63.6181
2018-09-19,29.0,0.9095,0.0,24.2235,62.8056
2018-09-20,28.0,0.9797,0.0,24.974,59.6667
2018-09-21,28.0,1.1608,0.0,25.1217,56.3542
2018-09-22,19.0,1.5052,0.0,25.2596,57.2014
2018-09-23,16.0,1.6692,0.0,23.5456,61.1389
2018-09-24,16.0,2.6199,0.0,23.2638,45.9583
2018-09-25,11.0,1.5545,0.0,18.3098,40.6389
2018-09-26,13.0,1.4729,0.0,16.0868,42.7222
2018-09-27,26.0,0.8182,0.0,17.6774,48.9514
2018-09-28,30.0,0.8427,0.0,19.7558,49.0694
2018-09-29,22.0,1.2008,0.0,21.1341,44.8819
2018-09-30,12.0,1.3497,0.0,18.4462,49.8958
2018-10-01,12.0,1.3202,7.4,14.096,79.4167
2018-10-02,13.0,1.1076,0.0,15.1946,61.9028
2018-10-03,28.0,0.9067,0.0,16.3985,58.4097
2018-10-04,38.0,0.8451,0.0,18.389,55.9514
2018-10-05,26.0,0.9037,0.0,18.0539,56.0417
2018-10-06,30.0,1.0821,0.0,17.0678,67.3264
2018-10-07,24.0,0.9578,0.2,17.6934,69.4167
2018-10-08,29.0,0.8815,0.0,19.6982,64.5
2018-10-09,41.0,0.8901,0.0,19.7868,67.0625
2018-10-10,41.0,1.5022,0.0,19.8733,64.3472
2018-10-11,31.0,1.3217,8.2,16.2843,79.375
2018-10-12,24.0,1.3658,0.0,18.6578,76.6944
2018-10-13,41.0,0.7271,0.0,18.5935,74.8889
2018-10-14,39.0,1.0223,0.0,18.4126,64.7153
2018-10-15,40.0,1.3173,0.0,18.0759,64.2014
2018-10-16,37.0,1.0482,0.0,18.6616,63.3472
2018-10-17,44.0,0.6415,0.0,18.2275,66.7639
2018-10-18,39.0,0.7688,0.0,19.0737,65.2847
2018-10-19,37.0,1.0095,0.0,19.0134,66.5347
2018-10-20,47.0,0.9673,0.0,18.8699,65.1042
2018-10-21,47.0,1.5433,0.0,16.2138,68.3056
2018-10-22,13.0,0.9619,0.0,15.1841,50.4931
2018-10-23,25.0,1.2615,0.0,14.8185,56.5069
2018-10-24,18.0,3.5978,0.0,20.8478,40.8681
2018-10-25,41.0,1.3128,0.0,17.6495,64.25
2018-10-26,17.0,1.0304,0.0,15.741,80.3611
2018-10-28,8.0,1.9911,36.4,14.9809,99.125
2018-10-29,3.0,3.394,32.6,14.416,97.0208
2018-10-31,8.0,1.649,4.4,12.4965,77.6458
2018-11-01,13.0,1.7555,22.0,11.819,94.9028
2018-11-02,22.0,0.7438,4.0,13.2883,93.2361
2018-11-03,10.0,0.9797,5.0,14.0806,94.4931
2018-11-04,16.0,0.9124,0.0,15.2781,84.6458
2018-11-05,11.0,1.58,11.8,14.6972,95.5278
2018-11-06,9.0,2.0737,6.0,15.1699,92.8958
2018-11-07,13.0,1.1059,3.2,15.1192,90.9028
2018-11-08,13.0,0.8665,1.2,14.6028,88.9583
2018-11-09,16.0,0.8515,0.8,14.3797,91.3056
2018-11-10,22.0,1.177,3.4,12.3792,95.8333
2018-11-11,20.0,1.3518,0.6,12.6951,96.3264
2018-11-12,17.0,0.8461,0.0,13.9815,93.1042
2018-11-13,20.0,1.1326,0.0,14.5293,91.3472
2018-11-14,32.0,0.9469,0.0,13.8338,91.4653
2018-11-15,38.0,0.7883,0.0,12.7198,92.2222
2018-11-16,21.0,1.3925,0.0,11.4899,73.3472
2018-11-17,18.0,1.0496,0.0,9.8585,59.8472
2018-11-18,16.0,1.3639,0.0,7.7958,54.5139
2018-11-19,24.0,1.4634,0.0,5.9036,67.8403
2018-11-20,18.0,1.4459,0.0,4.89,86.1597
2018-11-22,31.0,0.9038,0.0,9.0492,85.3542
2018-11-23,32.0,1.0584,10.6,8.9628,92.3264
2018-11-24,9.0,1.1409,5.8,8.731,97.7778
2018-11-25,19.0,0.9112,0.0,9.7716,88.0278
2018-11-29,28.0,1.1475,0.0,6.3522,76.2639
2018-11-30,43.0,1.1117,0.0,4.7046,80.8681
2018-12-01,56.0,0.9975,0.0,5.0769,83.6389
2018-12-02,54.0,1.1615,0.0,5.2826,82.7917
2018-12-03,60.0,0.879,0.4,7.47,79.0486
2018-12-04,53.0,0.9994,0.0,9.0297,82.1181
2018-12-05,52.0,0.895,0.0,8.998,79.0417
2018-12-06,46.0,1.0373,0.0,9.5186,78.5347
2018-12-07,55.0,0.9339,2.6,6.9084,90.3194
2018-12-08,16.0,2.5394,1.8,11.2147,55.0417
2018-12-09,22.0,1.7522,0.0,9.0798,64.0069
2018-12-10,5.0,3.939,0.0,10.9693,42.5486
2018-12-11,14.0,1.5783,0.0,9.1113,41.7917
2018-12-12,25.0,1.0365,0.0,5.8659,48.5486
2018-12-13,21.0,1.0211,0.0,4.776,54.4792
2018-12-14,28.0,1.1032,0.0,4.2317,62.0903
2018-12-15,47.0,0.9466,0.0,3.0955,66.7153
2018-12-16,61.0,0.9912,0.0,2.2117,77.7708
2018-12-17,57.0,1.3942,0.0,3.4672,79.4236
2018-12-18,56.0,0.899,0.0,1.4279,88.2708
2018-12-19,47.0,1.0097,10.6,2.1523,90.7222
2018-12-20,25.0,1.2387,0.4,3.3,92.9167
2018-12-21,32.0,1.121,0.0,2.8308,89.2361
2018-12-22,30.0,1.1828,0.0,5.3772,83.2083
2018-12-23,22.0,0.6872,0.0,2.9457,98.0486
2018-12-24,26.0,1.6048,0.0,5.7521,85.7083
2018-12-25,31.0,1.3007,0.0,4.7461,79.2149
2018-12-26,33.0,0.9442,0.0,1.8763,90.9861
2018-12-27,48.0,0.884,0.0,2.9545,87.7153
2018-12-28,63.0,0.7316,0.0,5.4435,78.6944
2018-12-29,69.0,0.7845,0.0,6.7043,73.7083
2018-12-30,44.0,1.773,0.0,8.2257,62.8958
2018-12-31,45.0,1.0165,0.0,7.2044,65.6667
2019-01-01,82.0,1.561,0.0,4.6106,82.9375
2019-01-02,16.0,3.5546,0.0,7.5032,44.7083
2019-01-03,12.0,1.425,0.0,5.4811,34.5694
2019-01-04,37.0,0.7718,0.0,3.1251,48.875
2019-01-05,52.0,0.9583,0.0,4.3214,57.2431
2019-01-06,57.0,1.2373,0.0,6.6982,57.5764
2019-01-07,81.0,0.9963,0.0,5.3824,70.375
2019-01-08,83.0,0.8174,0.0,3.9788,84.9236
2019-01-09,21.0,3.1994,0.0,6.1664,53.8056
2019-01-10,11.0,1.845,0.0,7.663,27.8611
2019-01-11,21.0,1.1015,0.0,4.8102,38.5972
2019-01-12,44.0,0.8137,0.0,4.6067,47.6458
2019-01-13,60.0,1.2499,0.0,4.8622,63.0139
2019-01-14,10.0,3.8724,0.0,10.9102,42.5764
2019-01-15,17.0,1.292,0.0,9.7154,39.459
2019-01-16,39.0,0.8145,1.2,8.5449,57.2917
2019-01-17,35.0,0.9776,5.2,6.7376,95.5
2019-01-18,32.0,1.3678,0.0,4.8456,87.8264
2019-01-19,11.0,1.047,0.0,4.8249,68.875
2019-01-20,39.0,1.0276,0.0,4.0294,68.5486
2019-01-21,62.0,1.2256,0.0,3.5803,72.7917
2019-01-22,62.0,0.9565,0.0,3.4015,70.4167
2019-01-23,42.0,1.2514,0.0,1.5104,82.1181
2019-01-24,52.0,1.0051,0.0,3.6046,75.7708
2019-01-25,47.0,1.0244,0.0,4.1826,66.9722
2019-01-26,66.0,0.741,0.0,3.3724,67.9444
2019-01-27,60.0,1.2731,0.0,1.9699,80.0625
2019-01-28,40.0,1.9719,0.0,5.0067,69.8056
2019-01-29,43.0,1.1118,0.0,4.4433,72.6528
2019-01-30,22.0,1.2183,1.8,3.0372,83.3125
2019-01-31,36.0,1.0229,1.6,1.8589,91.1389
2019-02-01,26.0,0.7506,16.8,1.7176,98.4583
2019-02-02,30.0,1.2065,16.0,3.2581,97.9722
2019-02-03,26.0,1.0763,2.8,4.724,95.4375
2019-02-04,27.0,1.047,0.0,7.3442,72.6944
2019-02-05,37.0,0.7694,0.0,6.8537,64.0556
2019-02-06,49.0,0.9061,0.0,7.2289,60.1042
2019-02-07,60.0,0.8747,0.0,5.451,70.1806
2019-02-08,77.0,0.8509,0.0,7.3669,65.75
2019-02-09,56.0,0.9654,0.0,8.5535,63.5347
2019-02-10,59.0,1.2142,2.4,6.9094,85.3542
2019-02-11,18.0,4.1241,0.2,8.6033,48.2639
2019-02-12,14.0,2.8819,0.0,10.7656,30.8472
2019-02-13,21.0,1.2858,0.0,8.8936,46.625
2019-02-14,45.0,1.0141,0.0,9.1657,54.0972
2019-02-15,62.0,1.0723,0.0,10.0395,55.7083
2019-02-16,72.0,0.8759,0.0,10.6563,56.5833
2019-02-17,71.0,0.7997,0.0,11.0097,55.9028
2019-02-18,35.0,1.606,0.0,11.1262,60.7569
2019-02-19,19.0,1.6943,0.0,10.5578,62.4236
2019-02-20,51.0,0.9706,0.0,8.5567,72.8264
2019-02-21,67.0,1.0057,0.0,10.1941,69.1319
2019-02-22,62.0,1.2978,0.0,12.4502,57.9722
2019-02-23,35.0,1.8576,0.0,8.1111,53.9167
2019-02-24,23.0,1.1502,0.0,7.3699,39.4167
2019-02-25,49.0,1.1771,0.0,9.8626,44.2014
2019-02-26,47.0,0.7191,0.0,13.0156,43.6389
2019-02-27,47.0,0.8033,0.0,15.0171,41.0764
2019-02-28,41.0,1.9297,0.0,13.2097,52.5278
2019-03-01,41.0,1.0769,0.0,12.2465,61.9653
2019-03-02,43.0,0.9466,0.0,12.4458,49.6806
2019-03-03,29.0,1.2428,0.0,12.3657,47.4792
2019-03-04,26.0,1.2674,3.4,9.9026,77.6944
2019-03-05,21.0,1.2493,0.0,11.6005,56.6528
2019-03-06,34.0,1.1194,0.0,11.369,55.6736
2019-03-07,30.0,1.5797,0.2,12.4217,68.8264
2019-03-08,21.0,1.5483,0.0,13.189,62.9097
2019-03-09,12.0,1.7217,0.0,13.4125,59.4097
2019-03-10,11.0,1.4195,0.0,13.5276,64.4028
2019-03-11,18.0,3.6376,0.0,11.7805,40.375
2019-03-12,10.0,2.095,0.0,10.7337,25.5417
2019-03-13,14.0,1.553,0.0,10.5792,47.1806
2019-03-14,15.0,1.5503,0.0,10.8958,48.0764
2019-03-15,12.0,2.0426,0.0,14.5449,43.9375
2019-03-16,11.0,2.3429,0.0,15.8703,49.0903
2019-03-17,17.0,1.1578,0.0,12.6285,64.3403
2019-03-18,4.0,2.8828,7.2,11.7838,49.6042
2019-03-19,11.0,1.4272,0.0,9.7069,54.7569
2019-03-20,18.0,1.3874,0.0,10.2581,42.8958
2019-03-21,24.0,1.3415,0.0,11.3964,38.6597
2019-03-22,39.0,1.1038,0.0,13.6757,38.8611
2019-03-23,38.0,0.9041,0.0,15.8365,36.3472
2019-03-24,33.0,1.3105,0.0,17.2826,34.6806
2019-03-25,27.0,3.5428,0.0,16.716,28.4167
2019-03-26,10.0,2.0405,0.2,11.6056,39.8194
2019-03-27,16.0,1.4169,0.0,11.7181,36.2847
2019-03-28,18.0,1.5743,0.0,11.874,41.1597
2019-03-29,22.0,1.4826,0.0,13.5358,40.1875
2019-03-30,31.0,1.0742,0.0,14.714,40.0
2019-03-31,32.0,1.0263,0.0,15.914,35.3403
2019-04-01,35.0,0.9249,0.0,17.0704,33.8611
2019-04-02,33.0,1.3867,0.0,16.8192,40.5833
2019-04-03,19.0,2.1394,1.8,12.4389,64.4792
2019-04-04,9.0,2.2542,13.0,10.0644,89.9583
2019-04-05,9.0,1.1911,0.0,11.6899,63.8403
2019-04-06,17.0,1.5142,0.0,12.8435,61.9306
2019-04-07,15.0,1.1669,3.2,11.0275,75.0278
2019-04-08,12.0,1.5928,0.0,13.1202,65.4028
2019-04-09,11.0,1.4276,0.0,15.0181,53.7778
2019-04-10,15.0,1.4149,0.0,14.2816,61.3264
2019-04-11,12.0,1.0033,6.8,11.6933,84.8125
2019-04-12,10.0,1.0239,1.2,13.0119,76.7222
2019-04-13,16.0,1.8361,0.2,11.8297,69.3611
2019-04-14,6.0,2.4572,11.6,8.1964,86.4722
2019-04-15,10.0,1.1812,0.0,13.4687,60.4375
2019-04-16,18.0,0.9451,0.0,15.291,53.8472
2019-04-17,25.0,1.0981,0.0,16.8978,48.2014
2019-04-18,22.0,1.5625,0.0,16.7953,48.1597
2019-04-20,17.0,1.0219,0.0,18.3472,44.2708
2019-04-21,14.0,1.366,0.0,18.2838,39.7361
2019-04-23,8.0,1.9686,20.4,12.616,95.8611
2019-04-24,10.0,1.6886,2.0,14.8449,91.1736
2019-05-01,9.0,1.6438,0.0,17.715,44.3333
2019-05-02,9.0,2.552,0.0,15.9247,59.5486
2019-05-03,9.0,1.4584,2.0,14.5722,74.2222
2019-05-04,7.0,1.5198,13.6,14.5938,71.4722
2019-05-05,3.0,2.6043,9.2,9.358,77.7847
2019-05-06,6.0,1.6525,0.0,12.3048,54.9306
2019-05-07,8.0,1.7063,0.0,13.9658,47.6597
2019-05-08,14.0,1.3678,9.0,11.7762,80.0139
2019-05-09,8.0,1.289,3.4,14.285,72.4514
2019-05-10,7.0,1.4342,0.0,17.3106,62.875
2019-05-11,11.0,1.5317,12.4,15.6495,72.2708
2019-05-12,5.0,1.7235,0.0,13.834,69.6042
2019-05-13,6.0,1.5082,0.0,16.7017,46.5139
2019-05-14,11.0,1.7335,0.0,15.0038,55.3958
2019-05-15,8.0,1.7779,0.0,11.6804,57.4792
2019-05-16,12.0,0.961,0.0,15.3891,53.1806
2019-05-17,14.0,1.6683,1.8,15.1645,64.9375
2019-05-18,8.0,1.3726,8.4,13.3095,87.9236
2019-05-19,7.0,0.7016,7.6,13.1751,93.3958
2019-05-20,9.0,1.6849,1.2,14.3178,86.6181
2019-05-21,8.0,2.4892,0.0,17.5887,68.0764
2019-05-22,9.0,1.7959,8.0,18.9555,64.7986
2019-05-23,11.0,1.3983,0.0,20.3059,61.7153
2019-05-24,11.0,1.3969,0.0,20.7538,54.2153
2019-05-25,11.0,1.4178,2.0,19.0336,64.8681
2019-05-26,8.0,1.0655,0.2,19.5506,63.9861
2019-05-27,9.0,0.9986,8.2,16.0443,88.25
2019-05-28,8.0,1.4134,1.2,16.6314,79.2014
2019-05-29,4.0,1.8754,0.6,16.0676,69.9444
2019-05-30,6.0,1.4489,0.0,18.947,57.8889
2019-05-31,8.0,1.8609,0.0,20.3017,49.1319
2019-06-01,12.0,1.4962,0.0,22.7981,44.7083
2019-06-02,12.0,1.4714,0.0,24.4942,43.7708
2019-06-03,13.0,1.686,0.0,25.7381,39.7292
2019-06-04,13.0,1.6297,0.0,25.3851,46.5833
2019-06-05,12.0,1.8799,0.0,24.5747,44.0486
2019-06-06,15.0,2.0747,0.0,21.7221,58.125
2019-06-09,17.0,1.3735,0.0,23.5301,52.1806
2019-06-10,19.0,1.7267,0.4,24.3836,59.125
2019-06-11,17.0,1.3762,0.8,23.9312,58.9236
2019-06-12,13.0,1.8108,1.4,24.5585,50.0903
2019-06-13,9.0,1.8017,0.0,23.9344,37.2222
2019-06-14,13.0,1.1595,0.0,26.6677,37.5833
2019-06-15,17.0,2.0792,0.0,25.7254,54.3056
2019-06-16,8.0,1.9975,0.0,26.2221,46.6319
2019-06-17,14.0,1.3017,0.0,28.0228,41.1111
2019-06-18,13.0,1.6162,0.0,29.0758,41.7431
2019-06-19,15.0,2.1199,0.0,28.4684,41.0972
2019-06-20,13.0,2.0043,0.0,27.141,35.4653
2019-06-21,14.0,1.5602,0.0,26.8762,43.2778
2019-06-22,9.0,1.9638,25.2,23.2808,62.3056
2019-06-23,11.0,1.0705,0.0,26.4447,52.5069
2019-06-24,17.0,1.1424,0.0,29.0842,46.7986
2019-06-25,17.0,1.3947,0.0,30.8871,43.9792
2019-06-26,24.0,1.1819,0.0,32.4438,46.1736
2019-06-27,28.0,1.6472,0.0,34.2044,48.1042
2019-06-28,27.0,1.4224,0.0,33.3547,50.75
2019-06-29,14.0,1.8988,0.0,31.3806,39.5417
2019-06-30,17.0,1.7191,0.0,31.5202,39.2431
2019-07-01,18.0,1.6588,0.0,30.6423,43.1389
2019-07-02,9.0,1.9619,0.0,30.6792,37.3958
2019-07-03,12.0,1.7996,20.0,28.5431,53.2361
2019-07-04,11.0,1.0731,0.0,27.6907,52.5764
2019-07-05,16.0,1.7354,0.0,30.3183,46.3889
2019-07-06,16.0,2.0195,0.4,29.777,52.7153
2019-07-07,15.0,2.1886,0.0,29.4131,56.4236
2019-07-08,12.0,1.8138,0.0,29.0338,47.7708
2019-07-09,11.0,2.0812,0.0,26.4951,57.6597
2019-07-10,9.0,1.7284,0.0,26.221,53.9792
2019-07-11,11.0,1.4489,0.0,25.7548,48.0486
2019-07-12,12.0,1.6651,0.4,27.1946,46.2083
2019-07-13,12.0,1.8197,0.2,26.8635,47.9931
2019-07-14,7.0,1.9413,0.0,25.5277,42.25
2019-07-15,7.0,2.2772,21.0,21.0951,68.9236
2019-07-16,10.0,1.4485,0.0,24.7681,54.6667
2019-07-17,11.0,1.5417,0.0,26.9912,43.75
2019-07-18,13.0,1.4865,0.0,26.4812,46.7778
2019-07-19,16.0,1.4679,0.0,27.4947,49.3889
2019-07-20,16.0,1.5103,0.0,28.7269,47.8542
2019-07-21,14.0,1.7323,0.0,29.1578,43.3125
2019-07-22,18.0,1.404,0.0,30.3288,46.0069
2019-07-23,23.0,1.2905,0.0,31.7979,50.5833
2019-07-24,23.0,1.4795,0.0,32.5935,47.5625
2019-07-25,22.0,1.6402,0.0,32.8222,46.7431
2019-07-26,16.0,1.8624,0.0,32.2725,42.9514
2019-07-27,10.0,1.934,3.2,26.4744,56.1806
2019-07-28,8.0,1.7529,0.0,25.336,61.9653
2019-07-29,8.0,1.9349,0.0,28.3798,48.6528
2019-07-30,8.0,1.8442,0.0,28.9726,46.2292
2019-07-31,12.0,1.5082,0.0,28.0429,54.125
2019-08-01,13.0,1.593,0.0,28.6021,52.5764
2019-08-02,9.0,1.6156,7.0,26.392,54.1597
2019-08-03,9.0,1.3662,0.0,26.9403,44.0903
2019-08-04,11.0,1.3879,0.0,27.6978,49.2153
2019-08-05,10.0,1.5496,0.0,28.9776,46.4375
2019-08-06,13.0,1.6864,0.0,28.3746,53.4792
2019-08-07,6.0,2.0506,21.6,25.3074,67.2569
2019-08-08,11.0,1.0589,0.0,27.0158,64.0347
2019-08-09,15.0,1.2906,0.0,29.6736,56.4737
2019-08-10,15.0,1.5965,0.0,30.1142,53.5208
2019-08-11,12.0,1.3758,0.0,29.9451,55.0556
2019-08-12,12.0,1.3385,3.8,27.2441,68.5347
2019-08-13,5.0,1.5935,0.0,26.662,52.75
2019-08-14,6.0,1.5856,0.0,26.0328,42.2222
2019-08-15,7.0,1.4765,0.0,25.9883,46.9236
2019-08-16,6.0,1.3281,0.0,25.6922,48.8958
2019-08-17,9.0,1.2116,0.0,26.851,47.0208
2019-08-18,12.0,1.0935,0.0,27.795,50.5903
2019-08-19,11.0,1.1514,1.6,28.2984,51.4097
2019-08-20,12.0,1.3804,1.6,27.7134,58.4236
2019-08-21,12.0,1.129,0.0,28.4844,53.5833
2019-08-22,9.0,1.752,0.4,26.5656,55.9167
2019-08-23,12.0,1.2736,0.0,26.196,60.7708
2019-08-24,14.0,0.9749,0.0,27.2583,56.1389
2019-08-25,13.0,1.1141,0.0,28.227,53.1319
2019-08-26,14.0,1.2302,0.0,28.4984,51.4028
2019-08-27,18.0,1.0342,0.0,28.8384,52.1181
2019-08-28,8.0,2.0846,16.8,24.0651,74.0347
2019-08-29,12.0,1.2181,0.0,26.5958,61.8403
2019-08-30,15.0,0.9388,0.0,29.0774,50.2569
2019-08-31,14.0,1.3795,5.0,27.7537,52.4792
2019-09-01,16.0,1.0164,0.2,28.1479,51.5694
2019-09-02,9.0,1.2935,39.2,25.992,60.8819
2019-09-03,6.0,1.2031,0.0,25.7403,52.5486
2019-09-04,11.0,1.3766,0.0,24.9467,48.9792
2019-09-05,13.0,1.943,11.2,23.0676,57.2222
2019-09-06,6.0,1.4397,0.0,19.1122,68.75
2019-09-07,7.0,0.9731,0.0,21.0941,62.3681
2019-09-08,4.0,1.7061,12.2,18.9528,66.6667
