idsensore,date,value
19007,2017-12-27T00:00:00.000,2.0797
19007,2017-12-28T00:00:00.000,3.2554
19007,2017-12-29T00:00:00.000,1.6244
19007,2017-12-30T00:00:00.000,1.4169
19007,2017-12-31T00:00:00.000,1.0381
19007,2018-01-01T00:00:00.000,1.2188
19007,2018-01-02T00:00:00.000,1.8706
19007,2018-01-03T00:00:00.000,1.3306
19007,2018-01-04T00:00:00.000,1.3822
19007,2018-01-05T00:00:00.000,1.2994
19007,2018-01-06T00:00:00.000,0.8562
19007,2018-01-07T00:00:00.000,1.8639
19007,2018-01-08T00:00:00.000,3.3591
19007,2018-01-09T00:00:00.000,2.6013
19007,2018-01-10T00:00:00.000,1.2903
19007,2018-01-11T00:00:00.000,1.104
19007,2018-01-12T00:00:00.000,1.2329
19007,2018-01-13T00:00:00.000,0.9353
19007,2018-01-14T00:00:00.000,1.3191
19007,2018-01-15T00:00:00.000,1.0212
19007,2018-01-16T00:00:00.000,1.3105
19007,2018-01-17T00:00:00.000,1.9512
19007,2018-01-18T00:00:00.000,1.4908
19007,2018-01-19T00:00:00.000,1.1098
19007,2018-01-20T00:00:00.000,1.5003
19007,2018-01-21T00:00:00.000,2.5479
19007,2018-01-22T00:00:00.000,1.3622
19007,2018-01-23T00:00:00.000,1.4747
19007,2018-01-24T00:00:00.000,1.161
19007,2018-01-25T00:00:00.000,1.062
19007,2018-01-26T00:00:00.000,1.521
19007,2018-01-27T00:00:00.000,1.3658
19007,2018-01-28T00:00:00.000,0.894
19007,2018-01-29T00:00:00.000,0.8544
19007,2018-01-30T00:00:00.000,1.3865
19007,2018-01-31T00:00:00.000,1.0009
19007,2018-02-01T00:00:00.000,1.9381
19007,2018-02-02T00:00:00.000,1.3962
19007,2018-02-03T00:00:00.000,1.5024
19007,2018-02-04T00:00:00.000,1.6049
19007,2018-02-05T00:00:00.000,1.8947
19007,2018-02-06T00:00:00.000,1.4194
19007,2018-02-07T00:00:00.000,1.2672
19007,2018-02-08T00:00:00.000,1.0248
19007,2018-02-09T00:00:00.000,1.1794
19007,2018-02-10T00:00:00.000,1.2255
19007,2018-02-11T00:00:00.000,1.6102
19007,2018-02-12T00:00:00.000,1.7492
19007,2018-02-13T00:00:00.000,1.3947
19007,2018-02-14T00:00:00.000,1.2175
19007,2018-02-15T00:00:00.000,1.3704
19007,2018-02-16T00:00:00.000,1.1558
19007,2018-02-17T00:00:00.000,1.1171
19007,2018-02-18T00:00:00.000,1.678
19007,2018-02-19T00:00:00.000,1.411
19007,2018-02-20T00:00:00.000,1.3095
19007,2018-02-21T00:00:00.000,1.3991
19007,2018-02-22T00:00:00.000,1.2261
19007,2018-02-23T00:00:00.000,1.3766
19007,2018-02-24T00:00:00.000,1.1954
19007,2018-02-25T00:00:00.000,3.516
19007,2018-02-26T00:00:00.000,2.1196
19007,2018-02-27T00:00:00.000,1.3232
19007,2018-02-28T00:00:00.000,2.0054
19007,2018-03-01T00:00:00.000,1.4267
19007,2018-03-02T00:00:00.000,1.3129
19007,2018-03-03T00:00:00.000,1.4879
19007,2018-03-04T00:00:00.000,1.3975
19007,2018-03-05T00:00:00.000,0.9597
19007,2018-03-06T00:00:00.000,1.0261
19007,2018-03-07T00:00:00.000,1.509
19007,2018-03-08T00:00:00.000,1.1838
19007,2018-03-09T00:00:00.000,1.2786
19007,2018-03-10T00:00:00.000,1.1731
19007,2018-03-11T00:00:00.000,1.4111
19007,2018-03-12T00:00:00.000,1.0363
19007,2018-03-13T00:00:00.000,1.0943
19007,2018-03-14T00:00:00.000,1.3816
19007,2018-03-15T00:00:00.000,2.1929
19007,2018-03-16T00:00:00.000,1.4606
19007,2018-03-17T00:00:00.000,2.0944
19007,2018-03-18T00:00:00.000,2.0282
19007,2018-03-19T00:00:00.000,1.8692
19007,2018-03-20T00:00:00.000,1.8782
19007,2018-03-21T00:00:00.000,1.7997
19007,2018-03-22T00:00:00.000,1.6865
19007,2018-03-23T00:00:00.000,1.7256
19007,2018-03-24T00:00:00.000,2.2598
19007,2018-03-25T00:00:00.000,1.6412
19007,2018-03-26T00:00:00.000,1.015
19007,2018-03-27T00:00:00.000,1.1556
19007,2018-03-28T00:00:00.000,1.5635
19007,2018-03-29T00:00:00.000,1.9892
19007,2018-03-30T00:00:00.000,2.5622
19007,2018-03-31T00:00:00.000,2.0669
19007,2018-04-01T00:00:00.000,2.3016
19007,2018-04-02T00:00:00.000,1.4122
19007,2018-04-03T00:00:00.000,1.3903
19007,2018-04-04T00:00:00.000,1.9976
19007,2018-04-05T00:00:00.000,1.4094
19007,2018-04-06T00:00:00.000,1.6204
19007,2018-04-07T00:00:00.000,1.7126
19007,2018-04-08T00:00:00.000,2.4176
19007,2018-04-09T00:00:00.000,1.9492
19007,2018-04-10T00:00:00.000,1.5451
19007,2018-04-11T00:00:00.000,1.8369
19007,2018-04-12T00:00:00.000,1.9362
19007,2018-04-13T00:00:00.000,1.2185
19007,2018-04-14T00:00:00.000,0.9841
19007,2018-04-15T00:00:00.000,1.1731
19007,2018-04-16T00:00:00.000,0.9019
19007,2018-04-17T00:00:00.000,1.6375
19007,2018-04-18T00:00:00.000,1.2894
19007,2018-04-19T00:00:00.000,1.4829
19007,2018-04-20T00:00:00.000,1.0978
19007,2018-04-21T00:00:00.000,1.1369
19007,2018-04-22T00:00:00.000,1.704
19007,2018-04-23T00:00:00.000,1.7436
19007,2018-04-24T00:00:00.000,1.4077
19007,2018-04-25T00:00:00.000,1.7102
19007,2018-04-26T00:00:00.000,1.6943
19007,2018-04-27T00:00:00.000,2.5442
19007,2018-04-28T00:00:00.000,1.4172
19007,2018-04-29T00:00:00.000,2.8592
19007,2018-04-30T00:00:00.000,1.9962
19007,2018-05-01T00:00:00.000,2.0208
19007,2018-05-02T00:00:00.000,2.0171
19007,2018-05-03T00:00:00.000,1.2729
19007,2018-05-04T00:00:00.000,1.4735
19007,2018-05-05T00:00:00.000,1.2867
19007,2018-05-06T00:00:00.000,1.2273
19007,2018-05-07T00:00:00.000,1.4698
19007,2018-05-08T00:00:00.000,1.5606
19007,2018-05-09T00:00:00.000,1.5549
19007,2018-05-10T00:00:00.000,1.0007
19007,2018-05-11T00:00:00.000,1.6264
19007,2018-05-12T00:00:00.000,1.1778
19007,2018-05-13T00:00:00.000,1.7622
19007,2018-05-14T00:00:00.000,2.1843
19007,2018-05-15T00:00:00.000,1.967
19007,2018-05-16T00:00:00.000,1.253
19007,2018-05-17T00:00:00.000,1.2871
19007,2018-05-18T00:00:00.000,1.4375
19007,2018-05-19T00:00:00.000,1.5556
19007,2018-05-20T00:00:00.000,2.2774
