date,value,Rain,Wind,Temp,Humidity,value_dayb
2019-06-14,33.4,0.0,1.4475,25.5122,40.4861,16.8
2019-06-15,46.4,1.8,1.5306,24.6542,57.6944,33.4
2019-06-16,17.1,0.0,1.6323,24.7915,51.125,46.4
2019-06-17,31.9,0.0,1.7751,26.9092,43.7847,17.1
2019-06-18,34.7,0.0,1.2403,27.9321,45.1875,31.9
2019-06-19,30.8,0.0,1.4494,27.4981,44.0694,34.7
2019-06-20,22.3,0.0,1.3877,25.9465,39.1319,30.8
2019-06-21,28.6,0.0,1.3073,25.7737,46.875,22.3
2019-06-22,18.6,49.8,1.5765,21.6339,65.4861,28.6
2019-06-23,18.5,0.0,0.879,24.7208,55.5069,18.6
2019-06-24,32.3,0.0,1.1166,27.8444,50.6181,18.5
2019-06-25,36.3,0.0,1.2417,29.6123,48.3611,32.3
2019-06-26,54.7,0.0,0.9101,31.0162,51.3958,36.3
2019-06-27,61.5,0.0,1.4806,32.3652,55.2222,54.7
2019-06-28,62.7,0.0,2.2831,32.1447,52.6736,61.5
2019-06-29,31.5,0.0,3.0384,30.1645,42.6667,62.7
2019-06-30,34.8,0.0,1.2565,30.3881,42.5625,31.5
2019-07-01,37.1,0.0,1.6047,29.1387,47.7847,34.8
2019-07-02,19.7,0.0,1.5395,29.1189,41.6806,37.1
2019-07-03,29.3,38.8,2.2048,27.3592,55.3819,19.7
2019-07-04,21.6,0.0,1.3704,26.3544,54.4167,29.3
2019-07-05,30.0,0.0,1.5408,28.8884,49.9514,21.6
2019-07-06,28.4,0.4,1.3797,28.4303,56.9236,30.0
2019-07-07,29.6,0.0,1.6934,28.0985,59.2639,28.4
2019-07-08,26.6,0.0,1.6101,28.1072,48.9931,29.6
2019-07-09,26.5,0.0,2.5503,25.3535,60.1389,26.6
2019-07-10,23.3,0.0,2.3339,25.3646,55.4167,26.5
2019-07-11,27.6,0.0,1.9351,24.5505,50.4792,23.3
2019-07-12,29.6,0.0,1.584,25.9882,49.0278,27.6
2019-07-13,19.5,0.2,1.7012,26.1799,46.6458,29.6
2019-07-14,15.6,0.0,2.066,24.8671,42.5417,19.5
2019-07-15,11.6,28.6,1.9836,19.6725,71.3333,15.6
2019-07-16,16.9,0.0,0.8578,23.8575,55.0,11.6
2019-07-17,20.1,0.0,1.2009,25.8924,46.0972,16.9
2019-07-18,25.7,0.0,1.8265,25.1822,50.7083,20.1
2019-07-19,31.4,0.0,1.1047,26.1812,53.6528,25.7
2019-07-20,31.2,0.0,1.3733,27.5859,51.0486,31.4
2019-07-21,23.7,0.0,1.2626,27.9206,47.7153,31.2
2019-07-22,32.0,0.0,0.8768,28.9699,50.75,23.7
2019-07-23,45.5,0.0,1.0015,30.404,54.3125,32.0
2019-07-24,41.6,0.0,1.1322,31.2843,50.5486,45.5
2019-07-25,44.2,0.0,1.3727,31.9118,48.8403,41.6
2019-07-26,32.7,0.0,1.441,31.0642,46.2847,44.2
2019-07-27,24.3,2.2,1.9873,25.391,58.8194,32.7
2019-07-28,16.1,0.0,1.5806,24.2551,62.5417,24.3
2019-07-29,14.9,0.0,1.3053,27.3962,49.0972,16.1
2019-07-30,19.6,0.0,1.4311,27.6456,49.6042,14.9
2019-07-31,23.0,0.0,1.2576,26.8043,56.4514,19.6
2019-08-01,25.4,0.0,1.0943,27.5219,54.6458,23.0
2019-08-02,20.3,14.0,1.3941,24.7061,58.8958,25.4
2019-08-03,14.7,0.0,1.0626,25.306,47.7153,20.3
2019-08-04,21.2,0.0,1.8494,26.551,51.3333,14.7
2019-08-05,20.8,0.0,1.5692,27.8172,48.8403,21.2
2019-08-06,24.3,0.0,1.3648,27.1882,56.2361,20.8
2019-08-07,18.5,20.8,2.1446,23.8976,69.0347,24.3
2019-08-08,19.3,0.0,0.74,25.3424,66.0903,18.5
2019-08-09,31.9,0.0,1.1946,27.7002,60.9236,19.3
2019-08-10,28.2,0.0,1.0999,28.8354,56.4306,31.9
2019-08-11,25.1,0.0,1.9662,28.521,58.3542,28.2
2019-08-12,28.3,2.2,1.988,25.9461,69.6806,25.1
2019-08-13,9.4,0.0,1.0542,24.9935,53.8194,28.3
2019-08-14,11.9,0.0,1.4659,24.7382,43.7083,9.4
2019-08-15,12.9,0.0,1.542,24.4626,49.5625,11.9
2019-08-16,15.6,0.0,1.5847,24.0261,52.2431,12.9
2019-08-17,18.5,0.0,1.0822,25.2656,50.6806,15.6
2019-08-18,22.4,0.0,1.0471,26.1299,54.3681,18.5
2019-08-19,19.4,1.8,0.9763,26.5216,55.3403,22.4
2019-08-20,25.7,1.8,1.5633,26.029,62.7639,19.4
2019-08-21,22.3,0.0,1.1067,26.6849,58.0,25.7
2019-08-22,15.4,3.0,1.4756,24.4956,62.9097,22.3
2019-08-23,23.1,0.0,1.2613,24.3976,64.8403,15.4
2019-08-24,21.8,0.0,0.8678,25.0644,61.4583,23.1
2019-08-25,23.5,0.0,1.0631,26.2708,57.6597,21.8
2019-08-26,30.0,0.0,1.2765,26.7008,55.0069,23.5
2019-08-27,32.0,0.0,0.9365,27.1431,56.3264,30.0
2019-08-28,27.0,24.2,1.6056,22.6141,76.7222,32.0
2019-08-29,19.6,0.0,0.963,24.5924,66.6875,27.0
2019-08-30,29.1,0.0,0.8542,26.9306,57.3403,19.6
2019-08-31,23.0,0.0,1.3676,26.3364,56.5972,29.1
2019-09-01,27.1,0.0,0.6992,26.4933,56.9583,23.0
2019-09-02,18.7,49.0,1.2383,24.1881,65.0625,27.1
2019-09-03,17.6,0.0,1.7942,24.0342,57.0,18.7
2019-09-04,24.9,0.0,1.4888,23.2078,53.9236,17.6
2019-09-05,31.9,18.0,1.4728,21.4661,62.6319,24.9
2019-09-06,12.0,0.0,1.0503,17.6497,71.0069,31.9
2019-09-07,13.7,0.0,0.8386,19.4311,66.0694,12.0
2019-09-08,8.0,39.0,1.478,17.0458,71.2153,13.7
2019-09-09,11.8,0.0,1.0103,18.1094,54.5556,8.0
2019-09-10,24.0,0.0,1.1183,19.342,57.0,11.8
2019-09-11,21.4,0.0,0.7817,21.0406,61.7847,24.0
2019-09-12,35.6,0.0,0.7636,22.4201,59.5069,21.4
2019-09-13,39.1,0.0,0.6958,23.3851,56.8542,35.6
2019-09-14,46.2,0.0,0.9758,23.5794,59.5278,39.1
2019-09-15,42.5,0.0,0.6408,23.7979,60.1111,46.2
2019-09-16,45.9,0.0,0.8206,24.3473,61.4167,42.5
2019-09-17,29.2,0.0,1.279,24.4983,59.1111,45.9
2019-09-18,28.1,0.0,1.6353,22.6028,64.0694,29.2
2019-09-19,19.9,0.0,2.4554,19.2084,58.7361,28.1
2019-09-20,28.5,0.0,2.1902,18.6905,48.3542,19.9
2019-09-21,27.6,0.0,1.0198,18.0292,48.5625,28.5
2019-09-22,32.0,1.0,0.9682,17.052,65.8125,27.6
2019-09-23,37.6,0.0,0.9542,17.1675,71.7708,32.0
2019-09-24,46.9,0.0,0.7249,18.2897,68.2569,37.6
2019-09-25,32.7,0.0,0.828,19.3049,64.1667,46.9
2019-09-26,57.8,0.0,1.0759,19.8124,69.8472,32.7
2019-09-27,72.5,0.0,0.9397,20.5824,68.5556,57.8
2019-09-28,48.9,0.0,0.8565,21.5959,66.3056,72.5
2019-09-29,21.7,0.0,1.0889,21.1246,63.1806,48.9
2019-09-30,26.9,0.0,1.1243,21.6766,62.0347,21.7
2019-10-01,33.3,0.0,0.7982,21.3075,65.5347,26.9
2019-10-02,16.3,4.4,1.1928,20.4833,70.7083,33.3
2019-10-03,13.3,0.0,1.9573,18.194,35.9167,16.3
2019-10-04,25.3,0.0,1.4589,15.2056,58.5278,13.3
2019-10-05,39.2,0.0,0.936,16.074,60.3819,25.3
2019-10-06,47.9,0.0,1.9427,16.4648,65.2639,39.2
2019-10-07,16.8,24.6,1.2719,15.616,79.25,47.9
2019-10-08,30.9,0.0,0.9636,15.9272,67.0972,16.8
2019-10-09,43.3,3.0,1.2467,14.5695,79.8611,30.9
2019-10-10,33.4,0.0,0.8999,15.0223,80.7639,43.3
2019-10-11,50.5,0.0,0.6458,15.2687,73.5694,33.4
2019-10-12,60.8,0.0,0.5635,15.269,73.0833,50.5
2019-10-13,65.5,0.0,0.5117,15.5115,75.3403,60.8
2019-10-14,69.0,1.2,0.5442,17.7643,71.3333,65.5
2019-10-15,55.5,24.2,3.4593,16.2876,90.7083,69.0
2019-10-16,19.6,0.0,1.0882,14.68,73.5903,55.5
2019-10-17,28.0,0.0,0.7831,15.5791,70.8681,19.6
2019-10-18,23.7,3.2,0.9619,15.7096,79.8194,28.0
2019-10-19,32.7,6.8,2.2906,15.3724,88.0625,23.7
2019-10-20,28.6,4.4,2.9174,16.5497,85.8333,32.7
2019-10-21,17.1,77.8,2.5625,16.2347,93.5278,28.6
2019-10-22,31.7,0.0,0.936,18.0231,90.3819,17.1
2019-10-23,56.3,0.0,0.6462,17.6358,82.2014,31.7
2019-10-24,44.6,24.2,2.133,15.8692,91.8056,56.3
2019-10-25,30.8,0.0,0.6712,16.8306,85.7014,44.6
2019-10-26,35.0,0.0,0.666,16.6691,76.6042,30.8
2019-10-27,36.7,0.0,0.5456,16.2491,75.1944,35.0
2019-10-28,62.2,0.0,0.9442,16.3556,78.4167,36.7
2019-10-29,65.0,4.8,1.0126,15.5845,85.5764,62.2
2019-10-30,42.2,0.0,2.2565,13.774,78.8889,65.0
2019-10-31,27.5,0.0,1.889,11.9819,69.6181,42.2
2019-11-01,27.3,0.0,0.9787,12.3288,65.4167,27.5
2019-11-02,39.6,1.8,0.9647,10.9958,77.6111,27.3
2019-11-03,12.7,21.6,1.4792,10.2381,92.5694,39.6
2019-11-04,26.5,0.0,1.1819,11.9836,89.9444,12.7
2019-11-05,30.2,2.6,1.0672,13.1913,83.5694,26.5
2019-11-06,24.6,11.6,0.7837,10.2945,90.5417,30.2
2019-11-07,30.0,8.8,1.3888,9.0652,94.0417,24.6
2019-11-08,11.8,11.6,2.3654,9.5868,94.5764,30.0
2019-11-09,22.0,0.0,0.9146,9.5017,84.125,11.8
2019-11-10,38.0,0.0,0.6156,8.5615,78.9792,22.0
2019-11-11,28.2,8.6,0.5999,7.6922,82.2361,38.0
2019-11-12,17.8,9.0,1.0506,7.8897,93.6667,28.2
2019-11-13,27.3,0.0,1.2406,9.2128,70.2569,17.8
2019-11-14,33.7,0.8,1.4833,7.04,69.9861,27.3
2019-11-15,22.8,32.0,1.7878,7.7875,92.9375,33.7
2019-11-16,28.2,2.6,1.0271,7.957,90.1667,22.8
2019-11-17,15.1,15.4,0.9892,6.86,92.4097,28.2
2019-11-18,32.1,3.4,0.7803,7.1601,94.0,15.1
2019-11-19,15.3,32.2,0.9138,7.5506,94.1111,32.1
2019-11-20,21.1,3.6,0.9344,9.6236,94.8194,15.3
2019-11-21,39.8,0.4,1.2749,10.0436,87.125,21.1
2019-11-22,42.0,7.4,2.529,9.6722,90.6667,39.8
2019-11-23,12.2,19.2,4.1495,10.6871,88.7292,42.0
2019-11-24,11.4,14.0,2.1172,11.0788,89.6319,12.2
2019-11-25,20.0,0.2,0.934,13.18,88.3681,11.4
2019-11-26,44.0,0.0,0.6594,10.875,85.2847,20.0
2019-11-27,31.0,37.2,1.521,9.9961,90.8611,44.0
2019-11-28,30.9,0.0,0.84,9.7565,93.8611,31.0
2019-11-29,48.5,0.0,0.7593,7.5855,87.2639,30.9
2019-11-30,36.7,0.0,1.5385,6.016,86.5139,48.5
2019-12-01,37.5,22.8,1.041,7.1473,87.7222,36.7
2019-12-02,18.7,1.0,1.0072,7.3235,89.0069,37.5
2019-12-03,27.5,0.0,1.7354,8.5854,71.5556,18.7
2019-12-04,27.6,0.0,1.0522,6.5732,58.45,27.5
2019-12-05,63.1,0.0,0.6971,4.9915,73.0833,27.6
2019-12-06,67.2,0.0,0.5863,4.5822,74.6944,63.1
2019-12-07,55.0,0.0,0.8834,6.4088,72.4167,67.2
2019-12-08,71.5,0.0,0.6619,6.6667,77.4167,55.0
2019-12-09,75.9,0.8,0.661,7.3004,81.5208,71.5
2019-12-10,23.5,0.0,2.2756,9.9592,39.1319,75.9
2019-12-11,45.4,0.0,0.8315,5.0601,57.0909,23.5
2019-12-12,34.0,3.4,0.9776,3.1799,78.8611,45.4
2019-12-13,26.9,8.8,1.3582,1.877,84.6597,34.0
2019-12-14,36.2,0.0,1.0156,5.129,71.6736,26.9
2019-12-15,43.7,0.8,0.9343,5.6422,78.9167,36.2
2019-12-16,44.3,2.0,0.486,7.0276,89.1042,43.7
2019-12-17,53.3,9.8,0.8462,8.3824,87.0,44.3
2019-12-18,46.3,1.8,0.515,9.241,93.5694,53.3
2019-12-19,40.7,5.8,1.1394,10.4519,94.8056,46.3
2019-12-20,29.5,19.2,3.6003,9.5948,95.0,40.7
2019-12-21,18.1,16.6,1.1944,9.2462,94.9792,29.5
2019-12-22,12.0,17.4,1.5604,8.8992,88.8125,18.1
2019-12-23,9.5,0.0,1.6202,10.129,54.3472,12.0
2019-12-24,19.2,0.0,1.1667,9.6169,50.8611,9.5
2019-12-25,28.5,0.0,0.895,9.1917,53.7014,19.2
2019-12-26,41.2,0.0,0.564,6.66,62.7847,28.5
2019-12-27,60.4,0.0,0.6716,5.6531,69.0903,41.2
2019-12-28,60.0,0.0,0.6778,5.2505,72.5556,60.4
2019-12-29,70.8,0.0,0.9765,3.9646,84.0694,60.0
2019-12-30,57.5,0.0,1.3818,3.7652,77.6667,70.8
2019-12-31,66.0,0.0,0.903,3.668,76.2847,57.5
2020-01-02,66.3,0.0,0.6274,4.0644,70.8472,66.0
2020-01-03,79.0,0.0,0.6228,4.8683,72.0208,66.3
2020-01-04,57.5,0.0,0.7728,5.4058,69.1528,79.0
2020-01-05,52.1,0.0,0.9344,6.663,64.9306,57.5
2020-01-06,60.7,0.0,0.7519,3.8117,77.375,52.1
2020-01-07,61.3,0.0,0.8654,0.421,84.7222,60.7
2020-01-08,59.8,0.0,0.8724,0.8709,85.6458,61.3
2020-01-09,80.7,0.0,0.5221,2.9932,80.0625,59.8
2020-01-12,70.8,0.0,0.6038,5.148,71.2014,80.7
2020-01-17,77.1,1.2,0.7142,5.8776,70.7639,70.8
2020-01-18,54.9,23.8,0.7901,6.0103,90.0278,77.1
2020-01-19,48.0,0.0,0.6769,4.4703,79.1389,54.9
2020-01-20,41.0,0.0,0.6858,5.4459,52.0903,48.0
2020-01-21,51.3,0.0,0.5464,3.7104,59.4097,41.0
2020-01-22,59.7,0.0,0.9076,4.0795,61.5278,51.3
2020-01-23,72.9,0.0,1.2393,4.8726,61.8056,59.7
2020-01-28,68.7,0.2,1.1706,6.914,81.1736,72.9
2020-01-29,36.9,0.0,1.0645,8.0875,63.25,68.7
2020-01-30,53.5,0.0,1.1349,7.4062,60.1944,36.9
2020-01-31,76.6,0.0,0.6869,8.7075,66.6944,53.5
2020-02-02,49.8,0.0,0.8363,6.6332,78.6319,76.6
2020-02-03,56.4,0.0,1.4897,8.0551,81.2639,49.8
2020-02-04,44.6,0.0,2.5429,8.793,56.8264,56.4
2020-02-05,13.4,0.0,2.5758,8.7574,26.8333,44.6
2020-02-06,34.5,0.0,0.8477,7.2386,31.4792,13.4
2020-02-07,54.0,0.0,0.7709,6.9125,47.7292,34.5
2020-02-08,59.5,0.0,0.6141,7.6538,54.7083,54.0
2020-02-11,32.1,0.0,1.2803,11.812,47.1042,59.5
2020-02-12,12.2,0.0,1.0867,11.1853,22.7292,32.1
2020-02-13,44.3,0.2,1.2178,7.9421,47.4167,12.2
2020-02-14,38.8,0.0,1.2515,9.2855,59.7986,44.3
2020-02-15,69.7,0.0,1.1268,8.9573,63.9583,38.8
2020-02-16,78.7,0.0,0.5086,9.4166,67.25,69.7
2020-02-17,77.7,4.6,0.5608,9.6169,81.5903,78.7
2020-02-18,68.8,0.0,1.023,10.3534,78.6111,77.7
2020-02-19,57.8,0.0,1.0081,9.8005,64.1597,68.8
2020-02-20,33.7,0.0,0.7343,9.2066,38.9514,57.8
2020-02-21,49.3,0.0,1.1854,8.9428,50.2986,33.7
2020-02-22,56.2,0.0,0.7217,9.6369,56.0278,49.3
2020-02-23,53.5,0.0,1.3353,10.5576,63.5903,56.2
2020-02-24,47.4,0.0,2.124,12.572,67.1875,53.5
2020-02-25,73.9,0.0,0.7712,11.6572,71.3542,47.4
2020-02-26,42.8,0.0,2.6328,9.759,50.4444,73.9
2020-02-27,11.9,0.0,1.1674,7.1413,36.5208,42.8
2020-02-28,11.6,0.0,1.5585,10.2762,25.3968,11.9
2020-02-29,34.7,0.0,1.1458,8.006,43.3611,11.6
2020-03-01,33.9,3.2,0.6488,6.2952,82.9653,34.7
2020-03-02,33.6,47.4,2.0435,5.5653,89.0,33.9
2020-03-03,22.7,2.0,1.5829,8.3266,80.3125,33.6
2020-03-04,28.0,0.0,1.1845,8.7812,59.9931,22.7
2020-03-05,28.3,14.6,1.9343,7.1057,72.7902,28.0
2020-03-06,25.3,1.0,1.2319,6.5891,80.375,28.3
2020-03-07,35.3,0.0,1.1254,10.4199,56.7917,25.3
2020-03-08,20.1,0.0,0.6926,10.1363,46.5972,35.3
2020-03-09,35.2,0.0,1.0817,9.0002,61.2639,20.1
2020-03-10,29.0,0.0,1.0244,10.5085,54.1597,35.2
2020-03-11,23.5,0.0,0.8269,13.3542,55.5903,29.0
2020-03-12,32.2,0.0,0.7571,12.6107,74.8889,23.5
2020-03-13,17.9,0.0,1.1502,15.008,69.8472,32.2
2020-03-14,24.4,5.6,2.2565,10.8793,74.8403,17.9
2020-03-15,25.1,0.0,0.9651,9.8177,68.2986,24.4
2020-03-16,26.3,0.0,0.8817,10.6644,56.6597,25.1
2020-03-17,43.4,0.0,0.6884,11.9806,56.9444,26.3
2020-03-18,53.5,0.0,0.8006,13.6387,55.1944,43.4
2020-03-19,43.4,0.0,0.5678,15.0065,50.5556,53.5
2020-03-20,53.4,0.0,0.8093,14.1767,58.25,43.4
2020-03-21,34.2,0.0,1.144,14.2248,55.7778,53.4
2020-03-22,28.9,0.0,3.1679,12.0015,65.8403,34.2
2020-03-23,18.4,0.0,3.2881,6.2717,44.5625,28.9
2020-03-24,24.8,0.0,1.0356,7.0892,41.4792,18.4
2020-03-25,20.4,0.0,1.6909,5.9208,49.6181,24.8
2020-03-26,20.5,0.0,1.1084,5.2611,48.4167,20.4
2020-03-27,30.9,0.0,1.1304,9.8885,52.0694,20.5
2020-03-30,27.7,3.2,2.6395,11.8742,70.1042,30.9
2020-03-31,11.0,0.2,2.7372,6.4151,61.7431,27.7
2020-04-01,21.1,0.0,1.1508,7.2286,49.1181,11.0
2020-04-02,33.5,0.0,0.5931,8.616,48.5208,21.1
2020-04-03,43.3,0.0,0.9795,11.2715,45.7431,33.5
2020-04-04,43.5,0.0,0.9991,13.2774,45.0,43.3
2020-04-05,30.2,0.0,1.4415,14.6574,39.0903,43.5
2020-04-06,32.9,0.0,0.8002,15.4336,41.1944,30.2
2020-04-07,37.0,0.0,1.1838,16.5028,37.3125,32.9
2020-04-08,36.6,0.0,0.9234,16.7338,32.9097,37.0
2020-04-09,32.5,0.0,0.6133,17.3941,31.6042,36.6
2020-04-10,33.8,0.0,0.6085,18.4522,33.2431,32.5
2020-04-11,29.0,0.0,0.8202,19.3219,28.4028,33.8
2020-04-12,11.9,0.0,0.924,18.5164,21.7639,29.0
2020-04-13,18.0,0.0,1.139,17.8391,30.8264,11.9
2020-04-14,21.2,0.0,3.0465,16.5901,45.2222,18.0
2020-04-15,20.7,0.0,2.0342,12.8134,47.1528,21.2
2020-04-16,32.0,0.0,0.6913,14.9717,45.0625,20.7
2020-04-17,22.9,0.0,0.8626,16.8014,36.3819,32.0
2020-04-18,23.2,0.0,0.98,17.8792,52.6875,22.9
2020-04-19,24.5,0.4,1.0481,17.7873,65.6944,23.2
2020-04-20,19.2,6.2,2.4631,14.0669,88.4861,24.5
2020-04-21,18.7,5.2,1.2572,12.2274,83.0069,19.2
2020-04-22,22.7,0.0,1.0461,15.9145,49.0139,18.7
2020-04-23,32.7,0.0,1.21,16.7434,47.7778,22.7
2020-04-24,33.5,0.0,1.19,18.1646,48.0903,32.7
2020-04-25,15.7,0.0,1.9774,18.6567,53.4792,33.5
2020-04-26,12.0,0.0,1.3792,18.4585,51.5417,15.7
2020-04-27,14.1,0.0,1.1521,17.5171,58.8681,12.0
2020-04-28,14.1,7.6,1.3391,16.9374,68.8056,14.1
2020-04-29,7.9,6.8,1.4524,17.4061,67.8472,14.1
2020-04-30,17.8,2.2,1.3409,16.3324,70.8542,7.9
2020-05-01,13.9,0.4,0.9558,15.9624,74.3333,17.8
2020-05-02,8.2,0.0,1.6026,19.1094,51.7431,13.9
2020-05-03,8.1,0.0,2.2969,19.8966,43.9306,8.2
2020-05-04,13.4,0.0,1.6956,19.7313,36.6181,8.1
2020-05-05,15.4,0.0,1.5114,19.2347,52.1389,13.4
2020-05-06,22.1,0.0,2.3754,18.8264,65.2569,15.4
2020-05-07,21.2,0.0,1.3744,19.7411,44.9861,22.1
2020-05-08,27.6,0.0,1.2757,21.2569,40.2708,21.2
2020-05-09,18.1,0.0,1.2291,21.561,34.4653,27.6
2020-05-10,19.8,1.4,1.052,20.4542,58.0486,18.1
2020-05-11,17.3,46.0,2.9769,14.966,94.1667,19.8
2020-05-12,11.7,0.2,1.0041,17.7645,76.375,17.3
2020-05-13,22.7,2.2,1.8632,14.4826,88.1597,11.7
2020-05-14,27.5,33.6,1.3528,19.1471,73.2778,22.7
2020-05-15,14.4,62.4,1.568,17.649,77.6308,27.5
2020-05-16,25.3,1.6,2.0083,18.7589,70.5278,14.4
2020-05-17,16.1,9.4,1.0237,19.4076,73.1875,25.3
2020-05-18,27.0,0.0,1.179,22.2418,63.25,16.1
2020-05-19,23.1,1.8,1.0663,20.1262,73.0278,27.0
2020-05-20,22.2,0.0,1.3378,22.0731,63.1319,23.1
2020-05-21,22.1,0.0,1.4647,22.9675,48.8403,22.2
2020-05-22,33.5,0.0,1.4119,23.5102,51.1389,22.1
2020-05-23,21.7,2.6,1.3429,22.5697,58.875,33.5
2020-05-24,11.4,0.0,1.5358,21.7801,52.3264,21.7
2020-05-25,14.2,0.0,1.5858,22.4577,41.4722,11.4
2020-05-26,18.2,0.0,2.401,21.4567,44.2639,14.2
2020-05-27,14.7,0.0,1.7227,21.3969,38.4583,18.2
2020-05-28,24.1,0.0,1.2606,21.8906,42.1042,14.7
2020-05-29,15.0,0.0,2.6177,19.1295,49.8472,24.1
2020-05-30,21.2,1.0,1.3786,20.3332,47.7014,15.0
2020-05-31,17.8,0.6,1.5498,19.4248,58.2639,21.2
2020-06-01,20.7,0.0,1.2273,22.2431,48.4931,17.8
2020-06-02,21.3,22.0,1.5112,22.8865,50.4167,20.7
2020-06-03,16.6,0.0,1.2488,21.2535,61.6875,21.3
2020-06-04,14.0,23.6,2.6989,16.4279,90.8264,16.6
2020-06-05,6.7,0.8,1.3222,20.5551,63.3264,14.0
2020-06-06,17.7,0.0,1.6777,22.1549,58.3264,6.7
2020-06-07,13.7,35.6,2.449,17.8332,84.3194,17.7
2020-06-08,10.0,10.4,1.0646,17.1413,86.3958,13.7
2020-06-09,10.2,1.8,1.1047,18.1338,73.625,10.0
2020-06-10,12.8,0.8,0.8735,17.9119,73.3472,10.2
2020-06-11,16.0,11.2,1.5638,17.2083,81.2153,12.8
2020-06-12,17.8,0.0,0.9885,20.3024,62.5764,16.0
2020-06-13,15.3,1.8,1.2185,20.6906,67.3125,17.8
2020-06-14,12.9,0.4,1.0606,21.6304,70.8472,15.3
2020-06-15,23.2,0.0,1.5908,22.6735,68.8333,12.9
2020-06-16,14.7,0.4,1.319,22.4049,67.2222,23.2
2020-06-17,9.0,10.0,1.0922,20.0301,71.8889,14.7
2020-06-18,12.8,0.0,1.4617,20.9803,64.5556,9.0
2020-06-19,12.4,2.6,1.3509,21.4808,59.5417,12.8
2020-06-20,14.2,0.0,1.294,22.9381,53.6944,12.4
2020-06-21,9.5,0.0,1.1847,26.1189,36.7708,14.2
2020-06-22,14.2,0.0,1.1291,27.3147,35.4931,9.5
2020-06-23,18.2,0.0,0.9699,27.7916,38.7222,14.2
2020-06-24,28.7,0.0,2.4708,27.2281,49.3264,18.2
2020-06-25,27.3,0.4,2.3312,25.6012,53.2361,28.7
2020-06-26,23.2,0.0,1.6385,25.2079,60.1458,27.3
2020-06-27,27.2,0.0,1.0032,26.4363,58.8611,23.2
2020-06-28,18.2,0.0,1.055,27.0633,53.8264,27.2
2020-06-29,22.1,0.0,1.567,27.335,54.9375,18.2
2020-06-30,24.3,0.0,1.4789,27.0465,59.9097,22.1
2020-07-01,19.1,0.8,1.3485,26.0879,58.9722,24.3
2020-07-02,17.8,0.8,1.2972,26.2002,63.0486,19.1
2020-07-03,13.8,35.2,1.8698,23.6478,66.3472,17.8
2020-07-04,11.2,0.0,1.0826,23.7502,65.1806,13.8
2020-07-05,18.0,0.0,1.0126,26.5526,58.5903,11.2
2020-07-06,25.1,0.0,0.995,28.0741,57.4306,18.0
2020-07-07,16.3,0.0,2.8147,24.594,43.7917,25.1
2020-07-10,25.0,0.0,1.1394,27.7801,52.9514,16.3
2020-07-11,19.5,1.2,1.4706,25.3349,63.0208,25.0
2020-07-12,10.8,0.0,2.4338,24.3605,56.9722,19.5
2020-07-13,14.5,0.0,2.4709,23.8074,44.9444,10.8
2020-07-14,17.3,0.0,1.9985,23.7708,43.9861,14.5
2020-07-15,28.1,3.0,1.1031,23.0339,57.8681,17.3
2020-07-16,24.2,0.0,1.1103,24.611,57.8194,28.1
2020-07-17,26.2,0.0,2.4167,25.0081,60.5694,24.2
2020-07-18,12.3,0.0,2.0092,23.9393,53.7986,26.2
2020-07-19,14.9,0.0,1.5513,25.433,45.3611,12.3
2020-07-20,19.2,0.0,1.355,26.6498,53.1304,14.9
2020-07-21,20.0,0.0,1.0985,27.5779,53.1806,19.2
2020-07-22,19.2,2.8,1.366,27.5741,56.7847,20.0
2020-07-23,19.4,0.0,1.3558,26.8426,61.3958,19.2
2020-07-24,13.6,78.0,1.8967,20.887,79.8333,19.4
2020-07-25,15.1,0.0,1.1264,24.5337,62.0,13.6
2020-07-26,18.5,0.0,1.0179,26.2765,57.2014,15.1
2020-07-27,21.6,0.0,0.8914,27.2233,57.4236,18.5
2020-07-28,29.5,0.0,1.0129,28.5181,59.1875,21.6
2020-07-29,27.9,0.0,1.109,29.0836,60.0,29.5
2020-07-30,29.3,0.0,1.3019,30.4003,54.3472,27.9
2020-07-31,34.2,0.0,0.9338,30.5317,49.4236,29.3
2020-08-01,31.6,0.0,1.2203,31.1773,52.4444,34.2
2020-08-02,20.4,2.8,2.204,27.6069,59.2153,31.6
2020-08-03,11.0,29.8,1.3242,21.0864,81.2986,20.4
2020-08-04,6.4,0.8,1.5883,22.1035,50.9583,11.0
2020-08-05,12.2,0.0,1.1227,23.9239,47.8681,6.4
2020-08-06,17.1,0.0,0.9281,25.7942,51.8403,12.2
2020-08-07,23.7,0.0,1.337,27.1574,57.4028,17.1
2020-08-08,23.1,0.0,0.816,28.5566,51.0069,23.7
2020-08-09,27.1,0.0,0.9304,29.1438,49.3264,23.1
2020-08-10,28.5,0.0,1.2928,28.8555,52.6736,27.1
2020-08-11,25.3,0.0,0.9241,28.6042,54.6806,28.5
2020-08-12,28.3,0.0,1.4324,28.3513,58.7014,25.3
2020-08-13,19.7,0.4,1.0857,27.1251,63.3542,28.3
2020-08-14,19.4,0.0,1.1376,27.3288,59.6224,19.7
2020-08-15,16.7,0.0,1.2704,27.1335,55.4653,19.4
2020-08-16,16.3,0.0,1.3743,26.5974,60.4375,16.7
2020-08-17,15.5,0.0,1.0945,25.4034,64.0625,16.3
2020-08-18,18.6,0.0,0.9859,25.6817,60.7153,15.5
