idsensore,date,value
19242,2016-09-20T00:00:00.000,1.2555
19242,2016-09-21T00:00:00.000,1.4503
19242,2016-09-22T00:00:00.000,0.921
19242,2016-09-23T00:00:00.000,0.9574
19242,2016-09-24T00:00:00.000,1.0919
19242,2016-09-25T00:00:00.000,1.014
19242,2016-09-26T00:00:00.000,1.038
19242,2016-09-27T00:00:00.000,0.9946
19242,2016-09-28T00:00:00.000,1.0308
19242,2016-09-29T00:00:00.000,1.3389
19242,2016-09-30T00:00:00.000,1.4843
19242,2016-10-01T00:00:00.000,1.0465
19242,2016-10-02T00:00:00.000,0.9592
19242,2016-10-03T00:00:00.000,1.4383
19242,2016-10-04T00:00:00.000,1.3268
19242,2016-10-05T00:00:00.000,1.616
19242,2016-10-06T00:00:00.000,1.2993
19242,2016-10-07T00:00:00.000,0.9381
19242,2016-10-08T00:00:00.000,1.2812
19242,2016-10-09T00:00:00.000,1.5412
19242,2016-10-10T00:00:00.000,1.8358
19242,2016-10-11T00:00:00.000,1.5476
19242,2016-10-12T00:00:00.000,0.9074
19242,2016-10-13T00:00:00.000,1.3786
19242,2016-10-14T00:00:00.000,1.4435
19242,2016-10-15T00:00:00.000,1.0373
19242,2016-10-16T00:00:00.000,1.0122
19242,2016-10-17T00:00:00.000,0.7416
19242,2016-10-18T00:00:00.000,1.0887
19242,2016-10-19T00:00:00.000,0.9645
19242,2016-10-20T00:00:00.000,1.2491
19242,2016-10-21T00:00:00.000,1.0885
19242,2016-10-22T00:00:00.000,1.0585
19242,2016-10-23T00:00:00.000,0.9006
19242,2016-10-24T00:00:00.000,0.6999
19242,2016-10-25T00:00:00.000,0.8751
19242,2016-10-26T00:00:00.000,1.0398
19242,2016-10-27T00:00:00.000,1.0538
19242,2016-10-28T00:00:00.000,1.0
19242,2016-10-29T00:00:00.000,0.8292
19242,2016-10-30T00:00:00.000,1.0428
19242,2016-10-31T00:00:00.000,0.9224
19242,2016-11-01T00:00:00.000,1.1059
19242,2016-11-02T00:00:00.000,1.05
19242,2016-11-03T00:00:00.000,1.2476
19242,2016-11-04T00:00:00.000,1.0777
19242,2016-11-05T00:00:00.000,0.9426
19242,2016-11-06T00:00:00.000,1.062
19242,2016-11-07T00:00:00.000,0.93
19242,2016-11-08T00:00:00.000,1.1478
19242,2016-11-09T00:00:00.000,1.0949
19242,2016-11-10T00:00:00.000,1.0889
19242,2016-11-11T00:00:00.000,2.0927
19242,2016-11-12T00:00:00.000,1.2121
19242,2016-11-13T00:00:00.000,1.0313
19242,2016-11-14T00:00:00.000,1.1051
19242,2016-11-15T00:00:00.000,0.8926
19242,2016-11-16T00:00:00.000,0.775
19242,2016-11-17T00:00:00.000,0.8544
19242,2016-11-18T00:00:00.000,0.674
19242,2016-11-19T00:00:00.000,0.7731
19242,2016-11-20T00:00:00.000,0.9666
19242,2016-11-21T00:00:00.000,0.7483
19242,2016-11-22T00:00:00.000,0.7817
19242,2016-11-23T00:00:00.000,1.4118
19242,2016-11-24T00:00:00.000,2.086
19242,2016-11-25T00:00:00.000,1.7917
19242,2016-11-26T00:00:00.000,1.1302
19242,2016-11-27T00:00:00.000,1.0129
19242,2016-11-28T00:00:00.000,1.4938
19242,2016-11-29T00:00:00.000,1.7128
19242,2016-11-30T00:00:00.000,1.2034
19242,2016-12-01T00:00:00.000,1.6065
19242,2016-12-02T00:00:00.000,2.1817
19242,2016-12-03T00:00:00.000,0.9147
19242,2016-12-04T00:00:00.000,0.8971
19242,2016-12-05T00:00:00.000,0.8831
19242,2016-12-06T00:00:00.000,0.781
19242,2016-12-07T00:00:00.000,0.7189
19242,2016-12-08T00:00:00.000,0.8704
19242,2016-12-09T00:00:00.000,0.7813
19242,2016-12-10T00:00:00.000,0.9478
19242,2016-12-11T00:00:00.000,1.0021
19242,2016-12-12T00:00:00.000,0.859
19242,2016-12-13T00:00:00.000,1.1306
19242,2016-12-14T00:00:00.000,1.2105
19242,2016-12-15T00:00:00.000,0.8857
19242,2016-12-16T00:00:00.000,0.7026
19242,2016-12-17T00:00:00.000,0.886
19242,2016-12-18T00:00:00.000,0.873
19242,2016-12-19T00:00:00.000,0.9599
19242,2016-12-20T00:00:00.000,1.1939
19242,2016-12-21T00:00:00.000,1.1531
19242,2016-12-22T00:00:00.000,0.8563
19242,2016-12-23T00:00:00.000,0.8018
19242,2016-12-24T00:00:00.000,0.8331
19242,2016-12-25T00:00:00.000,0.7006
19242,2016-12-26T00:00:00.000,1.1251
19242,2016-12-27T00:00:00.000,2.6206
19242,2016-12-28T00:00:00.000,1.2554
19242,2016-12-29T00:00:00.000,1.7644
19242,2016-12-30T00:00:00.000,1.0403
19242,2016-12-31T00:00:00.000,0.8106
19242,2017-01-01T00:00:00.000,0.7115
19242,2017-01-02T00:00:00.000,0.7957
19242,2017-01-03T00:00:00.000,0.9575
19242,2017-01-04T00:00:00.000,1.9358
19242,2017-01-05T00:00:00.000,4.4026
19242,2017-01-06T00:00:00.000,2.0037
19242,2017-01-07T00:00:00.000,1.3519
19242,2017-01-08T00:00:00.000,1.0306
19242,2017-01-09T00:00:00.000,1.1288
19242,2017-01-10T00:00:00.000,1.3781
19242,2017-01-11T00:00:00.000,1.4359
19242,2017-01-12T00:00:00.000,1.5119
19242,2017-01-13T00:00:00.000,2.8311
19242,2017-01-14T00:00:00.000,2.2424
19242,2017-01-15T00:00:00.000,1.5204
19242,2017-01-16T00:00:00.000,1.2061
